date,ukey,value,factor
2026-02-27,601908,83.8611016617,risk_fac_growth_np_yoy
2026-02-27,601916,-9.59,risk_fac_growth_np_yoy
2026-02-27,601901,93.31,risk_fac_growth_np_yoy
2026-02-27,601918,-19.06,risk_fac_growth_np_yoy
2026-02-27,601921,46.12,risk_fac_growth_np_yoy
2026-02-27,601919,-29.0,risk_fac_growth_np_yoy
2026-02-27,601928,26.64,risk_fac_growth_np_yoy
2026-02-27,601933,-811.6005358313,risk_fac_growth_np_yoy
2026-02-27,601929,-11.92,risk_fac_growth_np_yoy
2026-02-27,601939,0.62,risk_fac_growth_np_yoy
2026-02-27,601949,-23.91,risk_fac_growth_np_yoy
2026-02-27,601956,0.94,risk_fac_growth_np_yoy
2026-02-27,601952,-33.37,risk_fac_growth_np_yoy
2026-02-27,601963,10.19,risk_fac_growth_np_yoy
2026-02-27,601958,4.17,risk_fac_growth_np_yoy
2026-02-27,601965,1.13,risk_fac_growth_np_yoy
2026-02-27,601966,-31.81,risk_fac_growth_np_yoy
2026-02-27,601968,11.97,risk_fac_growth_np_yoy
2026-02-27,601975,-42.81,risk_fac_growth_np_yoy
2026-02-27,601969,-42.84,risk_fac_growth_np_yoy
2026-02-27,601985,-10.42,risk_fac_growth_np_yoy
2026-02-27,601988,1.08,risk_fac_growth_np_yoy
2026-02-27,601990,31.18,risk_fac_growth_np_yoy
2026-02-27,601991,51.48,risk_fac_growth_np_yoy
2026-02-27,601995,129.75,risk_fac_growth_np_yoy
2026-02-27,601992,-226.44,risk_fac_growth_np_yoy
2026-02-27,601997,-1.39,risk_fac_growth_np_yoy
2026-02-27,601996,-138.766533918,risk_fac_growth_np_yoy
2026-02-27,601998,3.02,risk_fac_growth_np_yoy
2026-02-27,601999,75.74,risk_fac_growth_np_yoy
2026-02-27,603004,13.39,risk_fac_growth_np_yoy
2026-02-27,603000,-40.1,risk_fac_growth_np_yoy
2026-02-27,603001,-54.0240807936,risk_fac_growth_np_yoy
2026-02-27,603002,-33.23,risk_fac_growth_np_yoy
2026-02-27,603005,48.4,risk_fac_growth_np_yoy
2026-02-27,603006,23.0,risk_fac_growth_np_yoy
2026-02-27,603007,55.73,risk_fac_growth_np_yoy
2026-02-27,603008,6.45,risk_fac_growth_np_yoy
2026-02-27,603009,52.39,risk_fac_growth_np_yoy
2026-02-27,603010,-57.85,risk_fac_growth_np_yoy
2026-02-27,603014,7.92,risk_fac_growth_np_yoy
2026-02-27,603011,-677.25,risk_fac_growth_np_yoy
2026-02-27,603013,11.58,risk_fac_growth_np_yoy
2026-02-27,603015,-35.18,risk_fac_growth_np_yoy
2026-02-27,603012,-38.36,risk_fac_growth_np_yoy
2026-02-27,603016,-8.37,risk_fac_growth_np_yoy
2026-02-27,603017,-15.85,risk_fac_growth_np_yoy
2026-02-27,603018,-19.99,risk_fac_growth_np_yoy
2026-02-27,603020,26.07,risk_fac_growth_np_yoy
2026-02-27,603019,25.55,risk_fac_growth_np_yoy
2026-02-27,603021,1.24,risk_fac_growth_np_yoy
2026-02-27,603022,7.69,risk_fac_growth_np_yoy
2026-02-27,603023,-80.11,risk_fac_growth_np_yoy
2026-02-27,603025,22.07,risk_fac_growth_np_yoy
2026-02-27,603026,-652.16,risk_fac_growth_np_yoy
2026-02-27,603027,-26.13,risk_fac_growth_np_yoy
2026-02-27,603028,105.14,risk_fac_growth_np_yoy
2026-02-27,603029,29.31,risk_fac_growth_np_yoy
2026-02-27,603032,127.76,risk_fac_growth_np_yoy
2026-02-27,603033,-311.53,risk_fac_growth_np_yoy
2026-02-27,603030,-161.57,risk_fac_growth_np_yoy
2026-02-27,603031,16.32,risk_fac_growth_np_yoy
2026-02-27,603035,-9.7,risk_fac_growth_np_yoy
2026-02-27,603037,-5.12,risk_fac_growth_np_yoy
2026-02-27,603036,26.93,risk_fac_growth_np_yoy
2026-02-27,603038,34.15,risk_fac_growth_np_yoy
2026-02-27,603039,15.99,risk_fac_growth_np_yoy
2026-02-27,603041,-41.83,risk_fac_growth_np_yoy
2026-02-27,603042,-343.8760737531,risk_fac_growth_np_yoy
2026-02-27,603040,29.41,risk_fac_growth_np_yoy
2026-02-27,603049,9.3,risk_fac_growth_np_yoy
2026-02-27,603043,0.31,risk_fac_growth_np_yoy
2026-02-27,603045,33.52,risk_fac_growth_np_yoy
2026-02-27,603048,21.54,risk_fac_growth_np_yoy
2026-02-27,603052,-56.45,risk_fac_growth_np_yoy
2026-02-27,603051,-62.37,risk_fac_growth_np_yoy
2026-02-27,603050,45.9,risk_fac_growth_np_yoy
2026-02-27,603053,-0.84,risk_fac_growth_np_yoy
2026-02-27,603057,-44.37,risk_fac_growth_np_yoy
2026-02-27,603055,-32.3,risk_fac_growth_np_yoy
2026-02-27,603061,178.18,risk_fac_growth_np_yoy
2026-02-27,603062,18.13,risk_fac_growth_np_yoy
2026-02-27,603058,-22.94,risk_fac_growth_np_yoy
2026-02-27,603059,84.58,risk_fac_growth_np_yoy
2026-02-27,603060,-42.17,risk_fac_growth_np_yoy
2026-02-27,603065,-24.13,risk_fac_growth_np_yoy
2026-02-27,603063,31.99,risk_fac_growth_np_yoy
2026-02-27,603068,127.36,risk_fac_growth_np_yoy
2026-02-27,603066,-41.19,risk_fac_growth_np_yoy
2026-02-27,603067,12.56,risk_fac_growth_np_yoy
2026-02-27,603072,12.46,risk_fac_growth_np_yoy
2026-02-27,603070,-5.56,risk_fac_growth_np_yoy
2026-02-27,603071,-15.1,risk_fac_growth_np_yoy
2026-02-27,603073,-4.72,risk_fac_growth_np_yoy
2026-02-27,603075,7.66,risk_fac_growth_np_yoy
2026-02-27,603069,-703.6,risk_fac_growth_np_yoy
2026-02-27,603076,-17.1,risk_fac_growth_np_yoy
2026-02-27,603078,-8.66,risk_fac_growth_np_yoy
2026-02-27,603077,-57.93,risk_fac_growth_np_yoy
2026-02-27,603079,146.04,risk_fac_growth_np_yoy
2026-02-27,603082,-3.45,risk_fac_growth_np_yoy
2026-02-27,603081,75.02,risk_fac_growth_np_yoy
2026-02-27,603083,70.88,risk_fac_growth_np_yoy
2026-02-27,603080,20.49,risk_fac_growth_np_yoy
2026-02-27,603085,91.73,risk_fac_growth_np_yoy
2026-02-27,603086,3064.56,risk_fac_growth_np_yoy
2026-02-27,603087,61.32,risk_fac_growth_np_yoy
2026-02-27,603091,-16.16,risk_fac_growth_np_yoy
2026-02-27,603088,-36.07,risk_fac_growth_np_yoy
2026-02-27,603092,64.9594407572,risk_fac_growth_np_yoy
2026-02-27,603089,182.22,risk_fac_growth_np_yoy
2026-02-27,603090,34.78,risk_fac_growth_np_yoy
2026-02-27,603093,-1.92,risk_fac_growth_np_yoy
2026-02-27,603095,11.77,risk_fac_growth_np_yoy
2026-02-27,603097,15.41,risk_fac_growth_np_yoy
2026-02-27,603096,-46.59,risk_fac_growth_np_yoy
2026-02-27,603098,30.16,risk_fac_growth_np_yoy
2026-02-27,603099,1.05,risk_fac_growth_np_yoy
2026-02-27,603100,-17.28,risk_fac_growth_np_yoy
2026-02-27,603102,-15.15,risk_fac_growth_np_yoy
2026-02-27,603105,0.07,risk_fac_growth_np_yoy
2026-02-27,603101,60.05,risk_fac_growth_np_yoy
2026-02-27,603103,1084.8,risk_fac_growth_np_yoy
2026-02-27,603107,0.28,risk_fac_growth_np_yoy
2026-02-27,603106,149.7158927029,risk_fac_growth_np_yoy
2026-02-27,603108,-422.64,risk_fac_growth_np_yoy
2026-02-27,603109,25.57,risk_fac_growth_np_yoy
2026-02-27,603110,-74.86,risk_fac_growth_np_yoy
2026-02-27,603111,5.16,risk_fac_growth_np_yoy
2026-02-27,603112,18.92,risk_fac_growth_np_yoy
2026-02-27,603115,41.41,risk_fac_growth_np_yoy
2026-02-27,603113,-141.22,risk_fac_growth_np_yoy
2026-02-27,603116,-316.4110113148,risk_fac_growth_np_yoy
2026-02-27,603120,-8.18,risk_fac_growth_np_yoy
2026-02-27,603117,-32.13,risk_fac_growth_np_yoy
2026-02-27,603119,22.04,risk_fac_growth_np_yoy
2026-02-27,603118,529.94,risk_fac_growth_np_yoy
2026-02-27,603124,21.95,risk_fac_growth_np_yoy
2026-02-27,603122,-146.65,risk_fac_growth_np_yoy
2026-02-27,603121,-61.38,risk_fac_growth_np_yoy
2026-02-27,603125,-34.19,risk_fac_growth_np_yoy
2026-02-27,603123,17.99,risk_fac_growth_np_yoy
2026-02-27,603126,-94.13,risk_fac_growth_np_yoy
2026-02-27,603128,-35.07,risk_fac_growth_np_yoy
2026-02-27,603130,-24.89,risk_fac_growth_np_yoy
2026-02-27,603127,214.7908199477,risk_fac_growth_np_yoy
2026-02-27,603129,30.89,risk_fac_growth_np_yoy
2026-02-27,603135,-146.09,risk_fac_growth_np_yoy
2026-02-27,603132,0.36,risk_fac_growth_np_yoy
2026-02-27,603137,-46.2,risk_fac_growth_np_yoy
2026-02-27,603131,-104.2,risk_fac_growth_np_yoy
2026-02-27,603136,-2.54,risk_fac_growth_np_yoy
2026-02-27,603150,-14.88,risk_fac_growth_np_yoy
2026-02-27,603138,-73.0407892252,risk_fac_growth_np_yoy
2026-02-27,603151,148.64,risk_fac_growth_np_yoy
2026-02-27,603153,34.64,risk_fac_growth_np_yoy
2026-02-27,603139,-246.07,risk_fac_growth_np_yoy
2026-02-27,603155,-20.39,risk_fac_growth_np_yoy
2026-02-27,603156,-8.95,risk_fac_growth_np_yoy
2026-02-27,603159,-122.98,risk_fac_growth_np_yoy
2026-02-27,603158,-39.59,risk_fac_growth_np_yoy
2026-02-27,603160,50.99,risk_fac_growth_np_yoy
2026-02-27,603162,-38.47,risk_fac_growth_np_yoy
2026-02-27,603163,29.09,risk_fac_growth_np_yoy
2026-02-27,603161,-13.59,risk_fac_growth_np_yoy
2026-02-27,603166,83.27,risk_fac_growth_np_yoy
2026-02-27,603165,-31.3,risk_fac_growth_np_yoy
2026-02-27,603167,5.68,risk_fac_growth_np_yoy
2026-02-27,603170,10.59,risk_fac_growth_np_yoy
2026-02-27,603168,189.8452540779,risk_fac_growth_np_yoy
2026-02-27,603171,-4.74,risk_fac_growth_np_yoy
2026-02-27,603175,-12.14,risk_fac_growth_np_yoy
2026-02-27,603169,-88.33,risk_fac_growth_np_yoy
2026-02-27,603173,66.11,risk_fac_growth_np_yoy
2026-02-27,603172,89.99,risk_fac_growth_np_yoy
2026-02-27,603176,-143.73,risk_fac_growth_np_yoy
2026-02-27,603178,-1163.1210884275,risk_fac_growth_np_yoy
2026-02-27,603179,-9.19,risk_fac_growth_np_yoy
2026-02-27,603177,-45.88,risk_fac_growth_np_yoy
2026-02-27,603182,7.46,risk_fac_growth_np_yoy
2026-02-27,603180,-45.87,risk_fac_growth_np_yoy
2026-02-27,603181,18.15,risk_fac_growth_np_yoy
2026-02-27,603183,-80.47,risk_fac_growth_np_yoy
2026-02-27,603185,114.4407892603,risk_fac_growth_np_yoy
2026-02-27,603187,10.53,risk_fac_growth_np_yoy
2026-02-27,603186,1042.1887319119,risk_fac_growth_np_yoy
2026-02-27,603190,23.21,risk_fac_growth_np_yoy
2026-02-27,603188,243.0549085504,risk_fac_growth_np_yoy
2026-02-27,603191,50.68,risk_fac_growth_np_yoy
2026-02-27,603189,-44.11,risk_fac_growth_np_yoy
2026-02-27,603194,5.46,risk_fac_growth_np_yoy
2026-02-27,603193,1.98,risk_fac_growth_np_yoy
2026-02-27,603192,0.17,risk_fac_growth_np_yoy
2026-02-27,603195,-8.72,risk_fac_growth_np_yoy
2026-02-27,603197,-20.35,risk_fac_growth_np_yoy
2026-02-27,603196,206.96,risk_fac_growth_np_yoy
2026-02-27,603198,-24.67,risk_fac_growth_np_yoy
2026-02-27,603201,7.37,risk_fac_growth_np_yoy
2026-02-27,603202,-8.49,risk_fac_growth_np_yoy
2026-02-27,603199,17.65,risk_fac_growth_np_yoy
2026-02-27,603205,-18.24,risk_fac_growth_np_yoy
2026-02-27,603200,146.8,risk_fac_growth_np_yoy
2026-02-27,603207,5.09,risk_fac_growth_np_yoy
2026-02-27,603206,-26.53,risk_fac_growth_np_yoy
2026-02-27,603210,21.1,risk_fac_growth_np_yoy
2026-02-27,603209,-30.31,risk_fac_growth_np_yoy
2026-02-27,603203,21.83,risk_fac_growth_np_yoy
2026-02-27,603211,29.75,risk_fac_growth_np_yoy
2026-02-27,603208,-125.3665068203,risk_fac_growth_np_yoy
2026-02-27,603213,-66.07,risk_fac_growth_np_yoy
2026-02-27,603212,-22.4609631069,risk_fac_growth_np_yoy
2026-02-27,603215,-29.0,risk_fac_growth_np_yoy
2026-02-27,603216,37.6,risk_fac_growth_np_yoy
2026-02-27,603214,9.28,risk_fac_growth_np_yoy
2026-02-27,603217,-2.89,risk_fac_growth_np_yoy
2026-02-27,603219,-19.19,risk_fac_growth_np_yoy
2026-02-27,603218,-14.25,risk_fac_growth_np_yoy
2026-02-27,603220,-41.14,risk_fac_growth_np_yoy
2026-02-27,603221,-76.94,risk_fac_growth_np_yoy
2026-02-27,603223,78.33,risk_fac_growth_np_yoy
2026-02-27,603225,16.56,risk_fac_growth_np_yoy
2026-02-27,603226,-46.3099881687,risk_fac_growth_np_yoy
2026-02-27,603222,-371.51,risk_fac_growth_np_yoy
2026-02-27,603230,-31.8,risk_fac_growth_np_yoy
2026-02-27,603227,-34.6,risk_fac_growth_np_yoy
2026-02-27,603231,60.0,risk_fac_growth_np_yoy
2026-02-27,603228,4.83,risk_fac_growth_np_yoy
2026-02-27,603229,-9.59,risk_fac_growth_np_yoy
2026-02-27,603235,-6.91,risk_fac_growth_np_yoy
2026-02-27,603232,-71.9785626782,risk_fac_growth_np_yoy
2026-02-27,603233,25.97,risk_fac_growth_np_yoy
2026-02-27,603237,-16.89,risk_fac_growth_np_yoy
2026-02-27,603236,105.65,risk_fac_growth_np_yoy
2026-02-27,603248,55.22,risk_fac_growth_np_yoy
2026-02-27,603255,-15.49,risk_fac_growth_np_yoy
2026-02-27,603257,18.87,risk_fac_growth_np_yoy
2026-02-27,603238,38.32,risk_fac_growth_np_yoy
2026-02-27,603256,1696.45,risk_fac_growth_np_yoy
2026-02-27,603239,17.4,risk_fac_growth_np_yoy
2026-02-27,603261,-30.7509759537,risk_fac_growth_np_yoy
2026-02-27,603262,-14.72,risk_fac_growth_np_yoy
2026-02-27,603259,84.84,risk_fac_growth_np_yoy
2026-02-27,603258,-140.83,risk_fac_growth_np_yoy
2026-02-27,603260,-122.1,risk_fac_growth_np_yoy
2026-02-27,603267,74.56,risk_fac_growth_np_yoy
2026-02-27,603270,30.06,risk_fac_growth_np_yoy
2026-02-27,603268,1614.08,risk_fac_growth_np_yoy
2026-02-27,603271,30.99,risk_fac_growth_np_yoy
2026-02-27,603266,0.16,risk_fac_growth_np_yoy
2026-02-27,603269,25.1,risk_fac_growth_np_yoy
2026-02-27,603275,-13.01,risk_fac_growth_np_yoy
2026-02-27,603273,-25.26,risk_fac_growth_np_yoy
2026-02-27,603272,128.0631674229,risk_fac_growth_np_yoy
2026-02-27,603276,17.21,risk_fac_growth_np_yoy
2026-02-27,603280,-8.61,risk_fac_growth_np_yoy
2026-02-27,603279,-34.53,risk_fac_growth_np_yoy
2026-02-27,603281,-29.5,risk_fac_growth_np_yoy
2026-02-27,603277,-2.57,risk_fac_growth_np_yoy
2026-02-27,603278,121.7128690823,risk_fac_growth_np_yoy
2026-02-27,603284,-11.86,risk_fac_growth_np_yoy
2026-02-27,603282,25.58,risk_fac_growth_np_yoy
2026-02-27,603285,-17.71,risk_fac_growth_np_yoy
2026-02-27,603283,-15.61,risk_fac_growth_np_yoy
2026-02-27,603286,-290.62,risk_fac_growth_np_yoy
2026-02-27,603288,10.54,risk_fac_growth_np_yoy
2026-02-27,603289,51.01,risk_fac_growth_np_yoy
2026-02-27,603291,-52.81,risk_fac_growth_np_yoy
2026-02-27,603296,51.17,risk_fac_growth_np_yoy
2026-02-27,603290,-9.8,risk_fac_growth_np_yoy
2026-02-27,603297,7.69,risk_fac_growth_np_yoy
2026-02-27,603298,11.21,risk_fac_growth_np_yoy
2026-02-27,603299,-37.46,risk_fac_growth_np_yoy
2026-02-27,603300,8.83,risk_fac_growth_np_yoy
2026-02-27,603301,-33.91,risk_fac_growth_np_yoy
2026-02-27,603307,-21.18,risk_fac_growth_np_yoy
2026-02-27,603305,-7.16,risk_fac_growth_np_yoy
2026-02-27,603303,-23.65,risk_fac_growth_np_yoy
2026-02-27,603306,-12.06,risk_fac_growth_np_yoy
2026-02-27,603310,-40.96,risk_fac_growth_np_yoy
2026-02-27,603312,42.58,risk_fac_growth_np_yoy
2026-02-27,603308,29.59,risk_fac_growth_np_yoy
2026-02-27,603309,14.94,risk_fac_growth_np_yoy
2026-02-27,603311,50.49,risk_fac_growth_np_yoy
2026-02-27,603313,205.18,risk_fac_growth_np_yoy
2026-02-27,603315,-48.37,risk_fac_growth_np_yoy
2026-02-27,603316,56.61,risk_fac_growth_np_yoy
2026-02-27,603317,-9.3,risk_fac_growth_np_yoy
2026-02-27,603318,-171.15,risk_fac_growth_np_yoy
2026-02-27,603319,-10.66,risk_fac_growth_np_yoy
2026-02-27,603320,14.8,risk_fac_growth_np_yoy
2026-02-27,603321,-75.72,risk_fac_growth_np_yoy
2026-02-27,603325,90.08,risk_fac_growth_np_yoy
2026-02-27,603324,-66.43,risk_fac_growth_np_yoy
2026-02-27,603322,135.48,risk_fac_growth_np_yoy
2026-02-27,603323,5.01,risk_fac_growth_np_yoy
2026-02-27,603327,-42.69,risk_fac_growth_np_yoy
2026-02-27,603326,70.92,risk_fac_growth_np_yoy
2026-02-27,603328,0.06,risk_fac_growth_np_yoy
2026-02-27,603329,-20.31,risk_fac_growth_np_yoy
2026-02-27,603330,62.7058896776,risk_fac_growth_np_yoy
2026-02-27,603334,35.3220372595,risk_fac_growth_np_yoy
2026-02-27,603332,-6.12,risk_fac_growth_np_yoy
2026-02-27,603331,178.85,risk_fac_growth_np_yoy
2026-02-27,603333,-235.22,risk_fac_growth_np_yoy
2026-02-27,603335,44.220676639,risk_fac_growth_np_yoy
2026-02-27,603337,10.06,risk_fac_growth_np_yoy
2026-02-27,603336,-44.48,risk_fac_growth_np_yoy
2026-02-27,603341,17.74,risk_fac_growth_np_yoy
2026-02-27,603344,-3.28,risk_fac_growth_np_yoy
2026-02-27,603339,-43.94,risk_fac_growth_np_yoy
2026-02-27,603338,9.18,risk_fac_growth_np_yoy
2026-02-27,603350,13.05,risk_fac_growth_np_yoy
2026-02-27,603352,21.43,risk_fac_growth_np_yoy
2026-02-27,603348,-97.57,risk_fac_growth_np_yoy
2026-02-27,603345,-9.35,risk_fac_growth_np_yoy
2026-02-27,603353,-49.44,risk_fac_growth_np_yoy
2026-02-27,603351,1.03,risk_fac_growth_np_yoy
2026-02-27,603355,-29.32,risk_fac_growth_np_yoy
2026-02-27,603356,-37.9049564956,risk_fac_growth_np_yoy
2026-02-27,603357,-23.13,risk_fac_growth_np_yoy
2026-02-27,603358,96.51,risk_fac_growth_np_yoy
2026-02-27,603359,-331.000954684,risk_fac_growth_np_yoy
2026-02-27,603360,-50.83,risk_fac_growth_np_yoy
2026-02-27,603363,150.5419790701,risk_fac_growth_np_yoy
2026-02-27,603365,10.74,risk_fac_growth_np_yoy
2026-02-27,603366,-45.46,risk_fac_growth_np_yoy
2026-02-27,603370,22.0,risk_fac_growth_np_yoy
2026-02-27,603367,-4.05,risk_fac_growth_np_yoy
2026-02-27,603369,-17.39,risk_fac_growth_np_yoy
2026-02-27,603368,-9.81,risk_fac_growth_np_yoy
2026-02-27,603373,4.54,risk_fac_growth_np_yoy
2026-02-27,603376,0.32,risk_fac_growth_np_yoy
2026-02-27,603375,1.2,risk_fac_growth_np_yoy
2026-02-27,603377,5.99,risk_fac_growth_np_yoy
2026-02-27,603380,26.8,risk_fac_growth_np_yoy
2026-02-27,603379,183.66,risk_fac_growth_np_yoy
2026-02-27,603382,-23.15,risk_fac_growth_np_yoy
2026-02-27,603381,-98.77,risk_fac_growth_np_yoy
2026-02-27,603378,-1574.2002879559,risk_fac_growth_np_yoy
2026-02-27,603385,-83.69,risk_fac_growth_np_yoy
2026-02-27,603386,246.1269594697,risk_fac_growth_np_yoy
2026-02-27,603387,-8.48,risk_fac_growth_np_yoy
2026-02-27,603383,2.02,risk_fac_growth_np_yoy
2026-02-27,603391,-60.49,risk_fac_growth_np_yoy
2026-02-27,603389,48.1972100857,risk_fac_growth_np_yoy
2026-02-27,603390,228.58,risk_fac_growth_np_yoy
2026-02-27,603392,-165.04,risk_fac_growth_np_yoy
2026-02-27,603395,-59.02,risk_fac_growth_np_yoy
2026-02-27,603393,-7.53,risk_fac_growth_np_yoy
2026-02-27,603400,8.6,risk_fac_growth_np_yoy
2026-02-27,603402,-26.93,risk_fac_growth_np_yoy
2026-02-27,603406,-0.2,risk_fac_growth_np_yoy
2026-02-27,603396,-26.01,risk_fac_growth_np_yoy
2026-02-27,603398,-15.6475434388,risk_fac_growth_np_yoy
2026-02-27,603409,-3.41,risk_fac_growth_np_yoy
2026-02-27,603418,38.08,risk_fac_growth_np_yoy
2026-02-27,603399,-421.9,risk_fac_growth_np_yoy
2026-02-27,603408,-12.12,risk_fac_growth_np_yoy
2026-02-27,603416,3.39,risk_fac_growth_np_yoy
2026-02-27,603429,88.9223274175,risk_fac_growth_np_yoy
2026-02-27,603439,-58.39,risk_fac_growth_np_yoy
2026-02-27,603421,-1082.5225937054,risk_fac_growth_np_yoy
2026-02-27,603444,84.66,risk_fac_growth_np_yoy
2026-02-27,603456,18.51,risk_fac_growth_np_yoy
2026-02-27,603458,-41.0054177518,risk_fac_growth_np_yoy
2026-02-27,603466,144.9961426419,risk_fac_growth_np_yoy
2026-02-27,603486,130.55,risk_fac_growth_np_yoy
2026-02-27,603489,30.52,risk_fac_growth_np_yoy
2026-02-27,603488,-298.136604978,risk_fac_growth_np_yoy
2026-02-27,603477,-58.69,risk_fac_growth_np_yoy
2026-02-27,603496,-50.16,risk_fac_growth_np_yoy
2026-02-27,603499,186.19,risk_fac_growth_np_yoy
2026-02-27,603500,183.59,risk_fac_growth_np_yoy
2026-02-27,603501,35.15,risk_fac_growth_np_yoy
2026-02-27,603505,-5.88,risk_fac_growth_np_yoy
2026-02-27,603507,-73.6,risk_fac_growth_np_yoy
2026-02-27,603506,156.07,risk_fac_growth_np_yoy
2026-02-27,603511,-28.4,risk_fac_growth_np_yoy
2026-02-27,603508,20.98,risk_fac_growth_np_yoy
2026-02-27,603516,-156.76,risk_fac_growth_np_yoy
2026-02-27,603515,-7.17,risk_fac_growth_np_yoy
2026-02-27,603518,-29.4,risk_fac_growth_np_yoy
2026-02-27,603517,-36.07,risk_fac_growth_np_yoy
2026-02-27,603519,7.16,risk_fac_growth_np_yoy
2026-02-27,603520,221.14,risk_fac_growth_np_yoy
2026-02-27,603527,9.19,risk_fac_growth_np_yoy
2026-02-27,603528,-147.17,risk_fac_growth_np_yoy
2026-02-27,603529,22.78,risk_fac_growth_np_yoy
2026-02-27,603530,28.49,risk_fac_growth_np_yoy
2026-02-27,603533,-488.2632325961,risk_fac_growth_np_yoy
2026-02-27,603535,-10.41,risk_fac_growth_np_yoy
2026-02-27,603536,-38.85,risk_fac_growth_np_yoy
2026-02-27,603538,51.66,risk_fac_growth_np_yoy
2026-02-27,603551,-1.11,risk_fac_growth_np_yoy
2026-02-27,603556,-7.48,risk_fac_growth_np_yoy
2026-02-27,603557,-46.3258749913,risk_fac_growth_np_yoy
2026-02-27,603558,17.25,risk_fac_growth_np_yoy
2026-02-27,603559,23.0000138279,risk_fac_growth_np_yoy
2026-02-27,603565,27.21,risk_fac_growth_np_yoy
2026-02-27,603566,47.86,risk_fac_growth_np_yoy
2026-02-27,603567,-193.81,risk_fac_growth_np_yoy
2026-02-27,603569,-20.73,risk_fac_growth_np_yoy
2026-02-27,603568,1.14,risk_fac_growth_np_yoy
2026-02-27,603577,-21.55,risk_fac_growth_np_yoy
2026-02-27,603578,-234.81,risk_fac_growth_np_yoy
2026-02-27,603579,-22.24,risk_fac_growth_np_yoy
2026-02-27,603580,127.72,risk_fac_growth_np_yoy
2026-02-27,603583,29.63,risk_fac_growth_np_yoy
2026-02-27,603585,1522.38,risk_fac_growth_np_yoy
2026-02-27,603586,95.63,risk_fac_growth_np_yoy
2026-02-27,603587,-15.41,risk_fac_growth_np_yoy
2026-02-27,603588,15.18,risk_fac_growth_np_yoy
2026-02-27,603590,13.19,risk_fac_growth_np_yoy
2026-02-27,603589,-43.39,risk_fac_growth_np_yoy
2026-02-27,603595,65.72,risk_fac_growth_np_yoy
2026-02-27,603596,14.58,risk_fac_growth_np_yoy
2026-02-27,603598,4.38,risk_fac_growth_np_yoy
2026-02-27,603599,-9.36,risk_fac_growth_np_yoy
2026-02-27,603600,-14.83,risk_fac_growth_np_yoy
2026-02-27,603602,44.37,risk_fac_growth_np_yoy
2026-02-27,603606,-1.95,risk_fac_growth_np_yoy
2026-02-27,603605,2.65,risk_fac_growth_np_yoy
2026-02-27,603601,-10.59,risk_fac_growth_np_yoy
2026-02-27,603608,83.0127890271,risk_fac_growth_np_yoy
2026-02-27,603607,2.88,risk_fac_growth_np_yoy
2026-02-27,603610,-2.74,risk_fac_growth_np_yoy
2026-02-27,603609,-55.34,risk_fac_growth_np_yoy
2026-02-27,603611,9.23,risk_fac_growth_np_yoy
2026-02-27,603612,201.81,risk_fac_growth_np_yoy
2026-02-27,603613,-1.73,risk_fac_growth_np_yoy
2026-02-27,603615,139.7924001594,risk_fac_growth_np_yoy
2026-02-27,603616,123.7239261967,risk_fac_growth_np_yoy
2026-02-27,603618,-281.19,risk_fac_growth_np_yoy
2026-02-27,603617,-50.24,risk_fac_growth_np_yoy
2026-02-27,603619,-32.18,risk_fac_growth_np_yoy
2026-02-27,603626,50.9435905234,risk_fac_growth_np_yoy
2026-02-27,603629,309.76,risk_fac_growth_np_yoy
2026-02-27,603628,1.42,risk_fac_growth_np_yoy
2026-02-27,603630,-77.01,risk_fac_growth_np_yoy
2026-02-27,603633,-81.87,risk_fac_growth_np_yoy
2026-02-27,603636,37.75,risk_fac_growth_np_yoy
2026-02-27,603637,-8.0,risk_fac_growth_np_yoy
2026-02-27,603638,12.63,risk_fac_growth_np_yoy
2026-02-27,603639,6.15,risk_fac_growth_np_yoy
2026-02-27,603650,12.65,risk_fac_growth_np_yoy
2026-02-27,603648,-18.85,risk_fac_growth_np_yoy
2026-02-27,603655,69.03,risk_fac_growth_np_yoy
2026-02-27,603657,2.47,risk_fac_growth_np_yoy
2026-02-27,603656,46.28,risk_fac_growth_np_yoy
2026-02-27,603658,-10.11,risk_fac_growth_np_yoy
2026-02-27,603659,37.25,risk_fac_growth_np_yoy
2026-02-27,603660,1.3780275774,risk_fac_growth_np_yoy
2026-02-27,603662,33.29,risk_fac_growth_np_yoy
2026-02-27,603661,4.81,risk_fac_growth_np_yoy
2026-02-27,603663,1.34,risk_fac_growth_np_yoy
2026-02-27,603666,47.257386205,risk_fac_growth_np_yoy
2026-02-27,603667,0.25,risk_fac_growth_np_yoy
2026-02-27,603665,307.7528965225,risk_fac_growth_np_yoy
2026-02-27,603668,1.96,risk_fac_growth_np_yoy
2026-02-27,603669,26.4166607718,risk_fac_growth_np_yoy
2026-02-27,603677,1.84,risk_fac_growth_np_yoy
2026-02-27,603676,-9.9,risk_fac_growth_np_yoy
2026-02-27,603678,41.76,risk_fac_growth_np_yoy
2026-02-27,603680,69.79,risk_fac_growth_np_yoy
2026-02-27,603681,-12.14,risk_fac_growth_np_yoy
2026-02-27,603679,-81.7823738417,risk_fac_growth_np_yoy
2026-02-27,603682,127.98,risk_fac_growth_np_yoy
2026-02-27,603683,-4.36,risk_fac_growth_np_yoy
2026-02-27,603685,105.34,risk_fac_growth_np_yoy
