entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2020-07-31,2020-08-11,long,12300,60.07,58.65,-18191.76,-2.36,11,sz300659,sz300659,sz300659
2020-08-31,2020-09-04,long,28700,25.5,30.28,136351.26,18.75,4,sz300293,sz300293,sz300293
2020-08-31,2020-09-04,long,15500,47.08,47.71,9027.94,1.34,4,sz300759,sz300759,sz300759
2020-08-31,2020-09-07,long,20100,36.36,36.17,-4546.97,-0.52,7,sh603127,sh603127,sh603127
2020-09-29,2020-09-30,long,104300,7.48,7.41,-8075.69,-0.94,1,sh600178,sh600178,sh600178
2020-09-29,2020-10-13,long,86600,9.01,8.58,-37990.34,-4.77,14,sz002667,sz002667,sz002667
2020-09-29,2020-10-16,long,37400,20.85,24.22,125163.68,16.16,17,sh603806,sh603806,sh603806
2020-11-05,2020-11-11,long,107900,7.47,7.2,-29917.16,-3.61,6,sh600151,sh600151,sh600151
2020-11-05,2020-11-16,long,18300,44.07,43.55,-10315.34,-1.18,11,sz300741,sz300741,sz300741
2020-11-05,2020-11-23,long,52400,15.39,16.27,45270.98,5.72,18,sz300536,sz300536,sz300536
2020-12-04,2020-12-09,long,54700,14.77,14.4,-21031.74,-2.51,5,sz300501,sz300501,sz300501
2020-12-04,2020-12-10,long,97700,8.27,8.74,45076.58,5.68,6,sz300221,sz300221,sz300221
2020-12-04,2020-12-14,long,49900,16.2,16.01,-10282.27,-1.17,10,sz300318,sz300318,sz300318
2021-01-05,2021-01-06,long,69300,11.73,11.53,-14662.49,-1.71,1,sz000887,sz000887,sz000887
2021-01-05,2021-01-14,long,120200,6.76,8.2,172145.63,21.3,9,sz000488,sz000488,sz000488
2021-01-05,2021-01-14,long,42000,19.33,23.19,161186.55,19.97,9,sh601233,sh601233,sh601233
2021-02-03,2021-02-04,long,108200,8.49,8.15,-37679.03,-4.0,1,sz002531,sz002531,sz002531
2021-02-03,2021-02-22,long,296500,3.1,4.05,280544.59,30.65,19,sh600166,sh600166,sh600166
2021-02-03,2021-02-22,long,50100,18.34,20.51,107716.63,11.83,19,sh603008,sh603008,sh603008
2021-03-11,2021-03-15,long,138600,7.47,7.08,-55048.8,-5.22,4,sh600616,sh600616,sh600616
2021-03-11,2021-03-16,long,47200,21.93,21.9,-2450.03,-0.14,5,sz002080,sz002080,sz002080
2021-03-11,2021-03-19,long,129600,7.99,8.25,32635.22,3.25,8,sz002340,sz002340,sz002340
2021-06-15,2021-06-21,long,22500,45.6,46.25,13588.03,1.43,6,sh603076,sh603076,sh603076
2021-06-15,2021-06-21,long,162800,6.31,5.97,-56337.75,-5.39,6,sh600997,sh600997,sh600997
2021-06-15,2021-06-28,long,183800,5.59,5.43,-30413.39,-2.86,13,sh601666,sh601666,sh601666
2021-12-17,2021-12-20,long,28000,35.82,35.53,-9116.87,-0.81,3,sh600141,sh600141,sh600141
2021-12-17,2021-12-20,long,28200,35.53,36.02,12805.69,1.38,3,sz300052,sz300052,sz300052
2021-12-17,2021-12-20,long,10300,97.17,88.88,-86323.81,-8.53,3,sh688037,sh688037,sh688037
2022-06-29,2022-06-30,long,62900,15.51,14.54,-61942.82,-6.25,1,sh603266,sh603266,sh603266
2022-06-29,2022-07-13,long,24300,40.01,43.65,87413.42,9.1,14,sz002932,sz002932,sz002932
2022-06-29,2022-07-15,long,201200,4.85,4.99,27171.05,2.89,16,sh600982,sh600982,sh600982
2023-02-07,2023-02-14,long,52500,18.89,18.7,-10959.24,-1.01,7,sz002800,sz002800,sz002800
2023-02-07,2023-02-15,long,47800,20.77,19.9,-42547.62,-4.19,8,sz002981,sz002981,sz002981
2023-02-07,2023-02-16,long,105200,9.44,9.13,-33580.63,-3.28,9,sz002999,sz002999,sz002999
2023-03-08,2023-03-13,long,4900,193.09,187.55,-28071.78,-2.87,5,sh688390,sh688390,sh688390
2023-03-08,2023-03-15,long,24900,38.66,40.19,37105.79,3.96,7,sh603383,sh603383,sh603383
2023-03-08,2023-03-16,long,66100,14.57,15.49,59803.31,6.31,8,sz002771,sz002771,sz002771
2023-04-07,2023-04-24,long,44900,21.96,23.43,64967.49,6.69,17,sz003020,sz003020,sz003020
2023-04-07,2023-04-26,long,34300,28.77,33.46,159759.54,16.3,19,sz300396,sz300396,sz300396
2023-04-07,2023-05-08,long,40900,24.11,27.22,126117.5,12.9,31,sz002262,sz002262,sz002262
2023-05-11,2023-05-15,long,57300,19.27,20.07,44701.45,4.15,4,sz002045,sz002045,sz002045
2023-05-11,2023-05-16,long,26600,41.51,40.77,-20773.4,-1.78,5,sh688318,sh688318,sh688318
2023-05-11,2023-05-22,long,18100,60.91,65.48,81552.49,7.5,11,sz003021,sz003021,sz003021
2024-03-21,2024-03-22,long,31600,36.04,35.61,-14716.67,-1.19,1,sh603960,sh603960,sh603960
2024-03-21,2024-03-22,long,63200,18.0,17.24,-49133.58,-4.22,1,sh600560,sh600560,sh600560
2024-03-21,2024-03-29,long,26600,42.78,42.22,-16022.78,-1.31,8,sh603379,sh603379,sh603379
2024-04-23,2024-04-29,long,17200,64.49,65.09,9203.03,0.93,6,sz000526,sz000526,sz000526
2024-04-23,2024-04-30,long,31800,34.92,33.56,-44326.02,-3.89,7,sh688100,sh688100,sh688100
2024-04-23,2024-05-16,long,128900,8.63,10.92,293847.21,26.54,23,sz000521,sz000521,sz000521
2024-05-27,2024-05-31,long,71200,16.82,16.69,-10446.64,-0.77,4,sh601899,sh601899,sh601899
2024-05-27,2024-06-04,long,50500,23.73,23.77,820.12,0.17,8,sz301285,sz301285,sz301285
2024-05-27,2024-06-26,long,56000,21.39,22.6,66511.34,5.66,30,sh600066,sh600066,sh600066
2024-10-31,2024-11-01,long,13900,87.0,83.34,-52045.14,-4.21,1,sh688408,sh688408,sh688408
2024-10-31,2024-11-12,long,75100,16.2,16.76,40807.84,3.46,12,sh600216,sh600216,sh600216
2024-10-31,2024-11-13,long,45300,26.84,32.82,269474.98,22.28,13,sh603920,sh603920,sh603920
2024-11-29,2024-12-03,long,217300,6.0,6.43,92065.12,7.17,4,sh600577,sh600577,sh600577
2024-11-29,2024-12-03,long,50100,26.01,24.95,-54369.27,-4.08,4,sz300577,sz300577,sz300577
2024-11-29,2024-12-04,long,53000,24.58,23.6,-53203.78,-3.99,5,sz300711,sz300711,sz300711
2024-12-30,2024-12-31,long,43600,29.73,30.01,10902.62,0.94,1,sh603920,sh603920,sh603920
2024-12-30,2024-12-31,long,114600,11.33,10.36,-112377.05,-8.56,1,sz002272,sz002272,sz002272
2024-12-30,2025-01-06,long,62200,20.86,20.06,-51020.17,-3.84,7,sz300669,sz300669,sz300669
2025-02-06,2025-02-18,long,35200,35.4,40.15,165828.52,13.42,12,sh688568,sh688568,sh688568
2025-02-06,2025-02-18,long,22600,55.05,59.12,90668.88,7.39,12,sz300339,sz300339,sz300339
2025-02-06,2025-02-20,long,54200,22.99,22.91,-5578.81,-0.35,14,sh603615,sh603615,sh603615
2025-03-07,2025-03-10,long,36100,36.82,34.65,-79607.45,-5.89,3,sz002315,sz002315,sz002315
2025-03-07,2025-03-11,long,51400,25.88,24.72,-60909.51,-4.48,4,sz003041,sz003041,sz003041
2025-03-07,2025-03-18,long,202000,6.59,6.95,71334.28,5.46,11,sh600693,sh600693,sh600693
2025-07-10,2025-07-15,long,83400,15.68,14.0,-141314.63,-10.71,5,sz002900,sz002900,sz002900
2025-07-10,2025-07-31,long,46800,27.95,30.38,112330.65,8.69,21,sh688206,sh688206,sh688206
2025-07-10,2025-07-31,long,96600,13.54,14.15,57573.84,4.51,21,sh600671,sh600671,sh600671
2025-08-08,2025-08-14,long,55100,23.92,23.92,-1317.99,0.0,6,sz300801,sz300801,sz300801
2025-08-08,2025-08-21,long,72600,18.15,22.37,304824.53,23.25,13,sz300065,sz300065,sz300065
2025-08-08,2025-08-27,long,67600,19.49,19.35,-10774.43,-0.72,19,sh603790,sh603790,sh603790
2025-09-08,2025-09-09,long,115700,12.23,12.13,-12976.33,-0.82,1,sh688176,sh688176,sh688176
2025-09-08,2025-09-09,long,34000,41.54,38.28,-112169.23,-7.85,1,sh688382,sh688382,sh688382
2025-09-08,2025-09-22,long,41500,34.1,42.42,343605.89,24.4,14,sh605389,sh605389,sh605389
2025-10-15,2025-10-17,long,62700,23.71,23.44,-18402.92,-1.14,2,sz300971,sz300971,sz300971
2025-10-15,2025-10-17,long,212000,7.02,6.64,-81987.82,-5.41,2,sh600744,sh600744,sh600744
2025-10-15,2025-10-17,long,140400,10.6,10.27,-47785.49,-3.11,2,sh600698,sh600698,sh600698
2025-11-13,2025-11-14,long,22600,63.62,59.66,-90866.69,-6.22,1,sh600113,sh600113,sh600113
2025-11-13,2025-11-18,long,22800,63.01,67.14,92656.75,6.55,5,sh605288,sh605288,sh605288
2025-11-13,2025-11-21,long,105100,13.69,12.84,-90706.82,-6.21,8,sh600884,sh600884,sh600884
2025-12-12,2025-12-15,long,25700,54.77,53.28,-39671.87,-2.72,3,sh688480,sh688480,sh688480
2025-12-12,2025-12-15,long,155900,9.04,8.65,-62164.74,-4.31,3,sh600156,sh600156,sh600156
2025-12-12,2025-12-16,long,34000,41.38,42.89,49894.57,3.65,4,sh603308,sh603308,sh603308
2026-01-14,2026-01-16,long,50200,27.68,27.0,-35499.93,-2.46,2,sz300250,sz300250,sz300250
2026-01-14,2026-01-20,long,122100,11.4,11.05,-44094.89,-3.07,6,sz000798,sz000798,sz000798
2026-01-14,2026-01-29,long,138300,10.06,13.57,483677.63,34.89,15,sh600078,sh600078,sh600078
2026-02-12,2026-02-25,long,77700,19.63,19.22,-33358.36,-2.09,13,sz000559,sz000559,sz000559
2026-02-12,2026-02-26,long,114100,13.38,14.48,123889.21,8.22,14,sz000973,sz000973,sz000973
2026-02-12,2026-03-03,long,23400,64.98,67.53,58104.72,3.92,19,sh688456,sh688456,sh688456
2026-04-22,2026-04-24,long,147300,10.7,10.15,-82530.35,-5.14,2,sz300393,sz300393,sz300393
2026-04-22,2026-04-24,long,13600,115.86,110.61,-72922.15,-4.53,2,sh605255,sh605255,sh605255
2026-04-22,2026-04-29,long,18900,83.38,77.46,-113379.97,-7.1,7,sh688433,sh688433,sh688433
2026-05-26,2026-05-27,long,19500,75.86,73.41,-49218.44,-3.23,1,sz002025,sz002025,sz002025
2026-05-26,2026-05-27,long,159000,9.35,9.02,-53917.3,-3.53,1,sh600382,sh600382,sh600382
2026-05-26,2026-05-29,long,40600,36.54,39.95,136858.64,9.33,3,sz301419,sz301419,sz301419
2026-06-25,2026-06-26,long,92600,16.16,16.4,20710.92,1.49,1,sh601179,sh601179,sh601179
2026-06-25,2026-06-26,long,18200,82.2,85.0,49425.74,3.41,1,sz301248,sz301248,sz301248
2026-06-25,2026-06-29,long,102000,14.68,16.0,133041.66,8.99,4,sz000703,sz000703,sz000703
