entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2026-02-12,2026-03-06,long,26900,66.86,65.14,-48031.83,-2.57,22,sh600183,sh600183,sh600183
2026-02-12,2026-03-09,long,994800,1.813,1.707,-107173.29,-5.85,25,sz159516,sz159516,sz159516
2026-03-23,2026-04-22,long,17100,110.27,172.06,1053930.93,56.04,30,sz002384,sz002384,sz002384
2026-03-23,2026-04-22,long,5900,325.39,405.9,472732.94,24.74,30,sz300502,sz300502,sz300502
2026-03-23,2026-04-22,long,630600,3.0776,3.8985,515326.68,26.67,30,sh515880,sh515880,sh515880
2026-02-12,2026-04-22,long,3300,534.37,858.28,1066337.9,60.62,69,sz300308,sz300308,sz300308
2026-04-22,2026-05-26,long,120800,21.97,42.06,2422397.87,91.44,34,sz000636,sz000636,sz000636
2026-04-22,2026-05-26,long,8700,303.06,510.0,1796391.09,68.28,34,sh603986,sh603986,sh603986
2026-04-22,2026-05-26,long,36700,72.14,115.04,1570601.64,59.47,34,sh600183,sh600183,sh600183
2026-05-26,2026-05-29,long,1547300,2.7496,2.6311,-187582.48,-4.31,3,sz159516,sz159516,sz159516
2026-04-22,2026-06-11,long,26600,99.46,129.07,784389.64,29.77,50,sz002463,sz002463,sz002463
2026-05-26,2026-06-12,long,79300,53.65,73.7,1584518.08,37.37,17,sh605358,sh605358,sh605358
2026-05-26,2026-06-25,long,935300,4.5488,5.4255,815198.75,19.28,30,sh515880,sh515880,sh515880
2026-06-25,2026-06-29,long,63200,76.7,68.51,-522067.23,-10.68,4,sh601138,sh601138,sh601138
2026-06-25,2026-07-02,long,8600,560.0,545.0,-133719.25,-2.68,7,sz300502,sz300502,sz300502
2026-06-25,2026-07-02,long,226800,21.38,20.69,-161223.62,-3.23,7,sz002185,sz002185,sz002185
2026-06-25,2026-07-03,long,1414700,3.4283,3.5449,159877.15,3.4,8,sz159516,sz159516,sz159516
2026-07-24,2026-07-28,long,10500,444.0,400.22,-464007.23,-9.86,4,sh603986,sh603986,sh603986
2026-07-24,2026-07-28,long,4400,1050.53,1001.06,-222127.08,-4.71,4,sz300308,sz300308,sz300308
2026-07-24,2026-07-28,long,37800,123.81,119.42,-170497.56,-3.55,4,sh600183,sh600183,sh600183
2026-07-24,2026-08-14,long,110200,42.52,62.73,2220785.94,47.53,21,sz000636,sz000636,sz000636
