o1,h1,c1,c2
0.0,0.6549465701482182,-2.550844536366781,-3.1023784901758056
-1.5779092702169595,-1.5779092702169595,-2.7613412228796985,-3.5502958579881727
-0.09519276534984966,1.142313184197996,-0.8567348881485137,0.8567348881485026
-1.1543394613082514,-1.0260795211629037,-3.0782385634886666,-4.275331338178711
0.9803921568627416,1.9607843137254832,0.0,-0.4901960784313819
0.0,4.147465437788012,2.3041474654378113,7.834101382488479
0.4132231404958775,0.8264462809917328,-2.066115702479332,-1.2396694214875992
0.6410256410256387,2.564102564102577,2.564102564102577,1.2820512820512775
0.0,3.90625,3.125,5.46875
-2.1897810218978075,0.7299270072992581,-2.1897810218978075,-1.4598540145985384
0.0,2.238805970149249,0.746268656716409,-0.7462686567164201
0.7142857142857117,5.000000000000004,4.285714285714293,7.14285714285714
0.4878048780487809,1.9512195121951237,0.0,0.0
0.0,3.3816425120773097,2.898550724637694,3.3816425120773097
0.0,0.0,-0.7246376811594013,-0.7246376811594013
4.347826086956519,9.420289855072483,8.69565217391306,10.144927536231885
-0.694444444444442,4.166666666666674,2.77777777777779,6.944444444444442
-0.5988023952095856,3.592814371257491,-0.5988023952095856,-4.191616766467055
3.0487804878048808,4.268292682926833,0.6097560975609762,4.878048780487809
0.0,1.1331444759206777,0.2832861189801861,-0.28328611898016387
-0.3424657534246478,1.3698630136986356,1.0273972602739878,2.3972602739726234
-0.32467532467532756,2.922077922077926,2.2727272727272707,1.2987012987013102
0.0,1.8987341772152,0.0,10.126582278481
0.0,3.4682080924855585,2.3121387283236983,-2.6011560693641522
-0.8333333333333415,0.2777777777777768,-2.2222222222222254,-5.277777777777781
0.0,1.089918256130784,-1.9073569482288777,-1.3623978201634857
0.0,1.9444444444444375,0.5555555555555536,3.8888888888888973
0.3809523809523707,0.952380952380949,0.0,-0.3809523809523707
0.6814310051107331,1.0221465076660996,-0.17035775127768327,-3.0664395229982877
-1.3513513513513487,-1.3513513513513487,-6.587837837837829,-3.8851351351351315
0.0,1.0563380281690238,-0.35211267605632646,-1.4084507042253502
0.9584664536741228,3.514376996805124,0.9584664536741228,2.8753993610223683
1.7699115044247815,5.309734513274322,5.309734513274322,8.25958702064895
0.5952380952380931,3.571428571428581,3.2738095238095344,1.1904761904761862
0.18621973929235924,1.3035381750465591,-2.420856610800748,-3.9106145251396662
0.2902757619738905,1.3062409288824517,-5.079825834542806,-11.175616835994184
-0.5434782608695565,1.8115942028985588,1.26811594202898,0.36231884057971175
0.1626016260162677,0.9756097560975618,-0.6504065040650375,-1.6260162601626105
3.300330033003296,5.280528052805278,2.8052805280528226,6.765676567656764
1.5624999999999778,2.232142857142838,1.3392857142856984,0.22321428571427937
0.0,0.9389671361502261,-0.23474178403755097,-0.46948356807510194
0.0,1.8656716417910335,0.5597014925373012,-0.5597014925373234
-0.16393442622950616,1.1475409836065653,-2.4590163934426146,-1.3114754098360715
1.680672268907557,3.6974789915966255,1.17647058823529,3.0252100840336027
6.896551724137923,9.981851179673317,9.981851179673317,16.152450090744107
1.0558069381598756,1.9607843137254832,-4.675716440422317,-9.049773755656098
-2.0408163265306034,5.986394557823127,1.6326530612244872,2.857142857142847
-2.7237354085603127,6.095979247730221,3.761348897535677,0.3891050583657574
-0.3389830508474634,9.661016949152534,7.457627118644061,7.457627118644061
0.7886435331230235,6.309148264984232,2.9968454258675115,0.9463722397476504
-0.7849293563579218,-0.31397174254317317,-2.8257456828885363,0.9419152276294973
7.903225806451619,10.16129032258064,5.483870967741944,-2.4193548387096864
-0.9310986964618184,0.5586592178770999,-2.420856610800748,-3.9106145251396662
2.4390243902439046,4.878048780487809,-3.25203252032521,-7.642276422764239
-0.592592592592589,-0.592592592592589,-3.2592592592592506,2.0740740740740726
-5.906593406593419,-4.395604395604402,-8.379120879120883,-8.241758241758246
1.6110471806674465,7.825086306098972,6.0989643268124505,16.68584579976986
1.1044176706827225,8.835341365461847,7.228915662650581,6.224899598393563
-0.7561436672967825,-0.7561436672967825,-7.466918714555771,-5.671077504725897
-1.049317943336825,-0.31479538300104304,-1.7838405036726068,-6.086044071353625
-1.0924369747899232,2.773109243697469,-4.705882352941182,-6.722689075630262
0.9502923976608235,1.6081871345029253,-4.897660818713446,4.6052631578947345
0.4481434058898781,10.051216389244576,10.051216389244576,13.508322663252258
-3.7780401416765086,2.2432113341204207,-2.184179456906732,-1.8299881936245654
0.0,0.21291696238465718,-0.7806955287437911,-0.709723207948898
0.9135628952916308,3.162333099086423,2.951510892480669,-7.378777231201694
-0.08733624454148048,3.0567685589519833,2.707423580786039,1.659388646288229
0.24772914946327163,0.3303055326176807,-3.9636663914120462,-5.532617671345996
0.9053497942386857,4.032921810699586,3.539094650205765,4.691358024691361
-1.090604026845643,1.6778523489932917,-1.8456375838926231,-0.1677852348993203
-0.6498194945848357,6.064981949458481,5.342960288808674,7.00361010830326
-0.5225342913128705,3.527106466361851,1.7635532331809145,4.702808621815802
-2.0019065776930467,0.09532888465204614,-0.38131553860820677,0.4766444232602307
-0.513196480938416,6.085043988269789,2.126099706744866,0.21994134897360684
0.5221932114882533,4.569190600522188,0.5221932114882533,-4.373368146214096
-1.333333333333342,-0.31746031746032743,-1.2063492063491998,1.6507936507936583
0.0,0.0,-5.6703118671527,-6.480356419603083
-0.7974481658692079,6.911217437533224,5.901116427432229,7.496012759170645
-0.29673590504450953,6.765578635014813,6.053412462908003,3.6201780415430207
0.0,7.167235494880542,4.095563139931735,0.0
0.5813953488372103,0.8720930232558155,-0.8720930232558044,-2.3255813953488413
-0.3278688524590123,3.606557377049202,2.622950819672143,1.967213114754096
0.2590673575129543,0.2590673575129543,-3.626943005181338,1.2953367875647714
1.8648018648018683,3.263403263403264,-9.32400932400932,-6.293706293706302
