di,date,code,rank,comp,g1430_ok,budget_eq,g1430,pull,p1430,p1445,prev_close,note,limit,has_minute,V1_强,V2_不弱,V3_反向,V4_排带,j,fwd20
350,2022-06-17,600051,3,1.069071903191562,1,8500.0,-0.0121580432573921,0.0015384615384614,6.5,6.51,6.579999923706055,,0.1,1,0,1,0,1,1533,-0.0023116438444274363
350,2022-06-17,002963,4,1.062485830229276,1,8500.0,-0.0093141757585365,0.0025641025641025,11.7,11.73,11.8100004196167,,0.1,1,0,1,0,1,1423,-0.04818122998168865
350,2022-06-17,600671,5,1.0489735967927314,1,8500.0,-0.0053980901802689,-0.0013568521031207,7.37,7.36,7.409999847412109,,0.1,1,0,1,0,1,2003,-0.023811922475018444
350,2022-06-17,605081,6,1.0482706901906964,1,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,3119,-0.023992509883663127
350,2022-06-17,605303,7,1.0345513443497387,1,8500.0,-0.0141313164376276,0.0008431703204045,11.86,11.87,12.029999732971191,,0.1,1,0,1,0,1,3175,-0.0652814630390283
350,2022-06-17,603385,8,1.0304514579247983,1,8500.0,-0.0081855285580575,0.0041265474552958,7.27,7.3,7.329999923706055,,0.1,1,0,1,0,1,2791,-0.06353943114602338
350,2022-06-17,002394,9,1.0227151751339885,1,8500.0,-0.0136425545357297,0.0013831258644536,7.23,7.24,7.329999923706055,,0.1,1,0,1,0,1,907,-0.016307649690957594
350,2022-06-17,605069,10,1.0047686907025513,1,8500.0,-0.0119760303505745,0.0033670033670034,14.85,14.9,15.029999732971191,,0.1,1,0,1,0,1,3116,-0.09788741429517848
350,2022-06-17,603278,11,1.0030874346840066,1,8500.0,-0.0075757671358535,0.0,7.86,7.86,7.920000076293945,,0.1,1,0,1,0,1,2705,-0.026845314547575706
350,2022-06-17,002177,12,0.999863589591259,1,8500.0,-0.0250000387430175,0.0042735042735044,2.34,2.35,2.400000095367432,,0.1,1,0,1,0,1,700,0.0014310225228489452
350,2022-06-17,600605,13,0.9950726541618222,1,8500.0,-0.0103492909283426,0.0013071895424836,7.65,7.66,7.730000019073486,,0.1,1,0,1,0,1,1951,0.0005321059302668234
350,2022-06-17,001211,14,0.9938078377000404,1,8500.0,-0.0033755595090338,0.002116850127011,23.62,23.67,23.700000762939453,,0.1,1,0,1,0,1,423,-0.04284421054737346
350,2022-06-17,002763,15,0.9824621188193084,1,8500.0,0.0041152315917636,0.0027322404371583,7.32,7.34,7.289999961853027,,0.1,1,0,1,0,1,1242,-0.030900376020153986
350,2022-06-17,600665,16,0.968333633444142,1,8500.0,-0.0178041209485465,0.0,3.31,3.31,3.369999885559082,,0.1,1,0,1,0,1,1999,-0.06294689800935808
350,2022-06-17,001209,17,0.9678594365208656,1,8500.0,-0.01,0.0101010101010101,20.79,21.0,21.0,,0.1,1,0,1,0,1,421,-0.03912042113906937
350,2022-06-17,000668,18,0.966932722764577,1,8500.0,-0.011850525420636,0.0018450184501843,10.84,10.86,10.970000267028809,,0.1,1,0,1,0,1,199,0.06805593184960664
350,2022-06-17,603685,19,0.960203545279542,1,8500.0,1.966338825099001e-08,-0.0010309278350515,9.7,9.69,9.699999809265137,,0.1,1,0,1,0,1,2924,0.0032679694180373746
350,2022-06-17,605298,20,0.959850702136911,1,8500.0,-0.0058927116912608,0.0029638411381149,16.87,16.92,16.969999313354492,,0.1,1,0,1,0,1,3172,0.10272631513221649
370,2022-07-15,002313,1,1.0347695345352894,0,8500.0,-0.0494880762639987,0.0,5.57,5.57,5.860000133514404,,0.1,1,0,1,0,1,830,0.20385572765348253
370,2022-07-15,600665,2,0.8795273580147789,0,8500.0,-0.0317460610602829,-0.0065573770491803,3.05,3.03,3.150000095367432,,0.1,1,0,0,1,1,1999,0.035957581092420934
370,2022-07-15,000809,3,0.8404792945999592,0,8500.0,0.0078740308847806,-0.0039062500000001,2.56,2.55,2.539999961853028,,0.1,1,0,0,1,1,291,0.240468549022052
370,2022-07-15,002757,4,0.8155055948820972,0,8500.0,-0.0216998562849074,-0.0055452865064695,10.82,10.76,11.0600004196167,,0.1,1,0,0,1,1,1236,0.09710217292124897
370,2022-07-15,001209,5,0.8058223689260288,0,8500.0,-0.0457559633419732,0.0006949270326614,14.39,14.4,15.079999923706056,,0.1,1,0,1,0,1,421,0.04749493420411051
370,2022-07-15,600615,6,0.7834245373636819,0,8500.0,-0.0249671655953913,0.0040431266846361,7.42,7.45,7.610000133514404,,0.1,1,0,1,0,1,1959,0.09705260784441057
370,2022-07-15,600113,7,0.7470836841807297,0,8500.0,-0.0303030062828973,0.0,6.72,6.72,6.929999828338623,,0.1,1,0,1,0,1,1580,0.06228340274295892
370,2022-07-15,600303,8,0.7373274450961236,0,8500.0,-0.0299400948320629,0.0092592592592593,3.24,3.27,3.3399999141693115,,0.1,1,0,1,0,1,1724,0.20793574768887196
370,2022-07-15,002798,9,0.684520345871284,0,8500.0,-0.0366299872715329,-0.0164765525982255,7.89,7.76,8.1899995803833,,0.1,1,0,0,1,1,1271,0.04412740327006655
370,2022-07-15,002395,10,0.6776389328256391,0,8500.0,-0.0216867694696917,0.0,8.12,8.12,8.300000190734863,,0.1,1,0,1,0,1,908,0.11097478001069756
390,2022-08-12,600665,1,1.1066171839748042,1,8500.0,0.0096154216478574,0.0,3.15,3.15,3.119999885559082,,0.1,1,0,1,0,1,1999,0.13736733039623245
390,2022-08-12,002394,2,1.0538051573984069,1,8500.0,-0.0013587137680701,0.0,7.35,7.35,7.360000133514404,,0.1,1,0,1,0,1,907,0.040224125044936956
390,2022-08-12,002133,3,1.045659658925191,1,8500.0,0.0092024569400321,0.0,3.29,3.29,3.259999990463257,,0.1,1,0,1,0,1,658,0.09215853846175144
390,2022-08-12,000608,4,1.017436896510334,1,8500.0,0.0107143029266476,0.0,2.83,2.83,2.799999952316284,,0.1,1,0,1,0,0,167,0.09413387316953921
390,2022-08-12,002187,5,1.002401924651094,1,8500.0,2.6235882355507556e-09,0.0041265474552958,7.27,7.3,7.269999980926514,,0.1,1,0,1,0,1,710,0.006555571928436765
390,2022-08-12,600748,6,1.0023447935137757,1,8500.0,0.008902111412369,0.0,3.4,3.4,3.369999885559082,,0.1,1,0,1,0,1,2069,0.089417408449817
390,2022-08-12,600512,7,1.0021525783333882,1,8500.0,0.0072727272727273,0.0,2.77,2.77,2.75,,0.1,1,0,1,0,1,1872,0.09319313251433788
390,2022-08-12,600051,8,0.9965220850334192,1,8500.0,0.0014472001170355,0.0,6.92,6.92,6.909999847412109,,0.1,1,0,1,0,1,1533,0.10623249134800357
390,2022-08-12,600708,9,0.9952654561623956,1,8500.0,0.0044444444444442,0.004424778761062,2.26,2.27,2.25,,0.1,1,0,1,0,1,2032,0.0729444698757596
390,2022-08-12,600828,10,0.9875490624499133,1,8500.0,0.0059880498037865,-0.0029761904761904,3.36,3.35,3.3399999141693115,,0.1,1,0,0,1,1,2135,0.09194825008987413
390,2022-08-12,601188,11,0.9862050828134592,1,8500.0,0.0033898142897101,-0.0033783783783782,2.96,2.95,2.950000047683716,,0.1,1,0,0,1,1,2323,0.010318161010742188
390,2022-08-12,600785,12,0.981778029491055,1,8500.0,0.0042992162568422,-0.0017123287671232,11.68,11.66,11.630000114440918,,0.1,1,0,1,0,1,2100,0.2147500524520874
390,2022-08-12,600020,13,0.978716551682472,1,8500.0,0.0033222623150919,-0.0033112582781458,3.02,3.01,3.009999990463257,,0.1,1,0,0,1,1,1513,0.018350717057203102
390,2022-08-12,605303,14,0.9742241892378438,1,8500.0,-0.0008305616183315,-0.0008312551953449,12.03,12.02,12.039999961853027,,0.1,1,0,1,0,1,3175,-0.06901847205232751
390,2022-08-12,002110,15,0.9739021765815264,1,8500.0,0.0018017673732388,0.0017985611510793,5.56,5.57,5.550000190734863,,0.1,1,0,1,0,1,637,-0.0659464933344918
390,2022-08-12,603839,16,0.97348186174708,1,8500.0,0.0072992840968679,0.0,6.9,6.9,6.849999904632568,,0.1,1,0,1,0,1,3004,-0.0002640174242267042
390,2022-08-12,600693,17,0.9688941384591344,1,8500.0,0.0050890414511624,0.0,3.95,3.95,3.930000066757202,,0.1,1,0,1,0,1,2021,0.07452148676927502
390,2022-08-12,605287,18,0.9625547491133488,1,8500.0,-0.0066060824892869,-0.0033250207813798,24.06,23.98,24.21999931335449,,0.1,1,0,0,1,1,3168,0.002676005126520508
390,2022-08-12,000850,19,0.9579255623968876,1,8500.0,0.0026595770111985,-0.0026525198938992,3.77,3.76,3.759999990463257,,0.1,1,0,0,1,1,315,0.009720187935808266
390,2022-08-12,002029,20,0.9538986007904224,1,8500.0,0.0074906079155681,0.0018587360594795,5.38,5.39,5.340000152587891,,0.1,1,0,1,0,1,560,0.033247086585188226
410,2022-09-09,605303,1,1.0843305694203162,1,8500.0,0.0017436558418122,0.0,11.49,11.49,11.470000267028809,,0.1,1,0,1,0,1,3175,-0.07863168612358999
410,2022-09-09,605069,2,1.0457318961044364,1,8500.0,-0.0009597002131215,0.0019212295869355,10.41,10.43,10.420000076293944,,0.1,1,0,1,0,1,3116,-0.09323071720896196
410,2022-09-09,001218,3,1.0145584706020094,1,8500.0,-0.0008992702933449,-0.0009000900090009,22.22,22.2,22.239999771118164,,0.1,1,0,1,0,1,429,0.05195177419239279
410,2022-09-09,603332,4,1.00210706707214,1,8500.0,0.0007949186291409,-0.0015885623510722,12.59,12.57,12.579999923706056,,0.1,1,0,1,0,1,2752,-0.08536991166893641
410,2022-09-09,603365,5,0.9924322779612168,1,8500.0,0.0023328416892436,0.0015515903801395,12.89,12.91,12.859999656677246,,0.1,1,0,1,0,1,2775,-0.015309520176478842
410,2022-09-09,603909,6,0.962634839466006,1,8500.0,0.0015810578713717,-0.0031570639305444,12.67,12.63,12.649999618530272,,0.1,1,0,0,1,1,3044,-0.1259385673629611
410,2022-09-09,605003,7,0.9615384974290904,1,8500.0,-0.0020523228110777,0.0010282776349614,19.45,19.47,19.489999771118164,,0.1,1,0,1,0,1,3097,-0.05556028455556121
410,2022-09-09,603518,8,0.9408544914997716,1,8500.0,0.0013297897737831,0.0013280212483399,7.53,7.54,7.519999980926514,,0.1,1,0,1,0,1,2838,-0.15245742768298326
410,2022-09-09,603716,9,0.9309993097470372,1,8500.0,0.0025104762521923,0.0,11.98,11.98,11.949999809265137,,0.1,1,0,1,0,1,2945,-0.09795053906382471
410,2022-09-09,603159,10,0.9263932226494814,1,8500.0,0.0007604853049298,0.0015197568389058,13.16,13.18,13.149999618530272,,0.1,1,0,1,0,1,2610,-0.023074044605614064
410,2022-09-09,603590,11,0.9242749211205356,1,8500.0,0.0020325047867859,0.0024340770791075,24.65,24.71,24.600000381469727,,0.1,1,0,1,0,1,2869,-0.018734045799742405
410,2022-09-09,605500,12,0.9203690549380686,1,8500.0,-0.007692271294677,0.001937984496124,10.32,10.34,10.399999618530272,,0.1,1,0,1,0,1,3198,-0.04923581380013824
410,2022-09-09,601566,13,0.906354489819442,1,8500.0,-0.001273873217077,-0.0012755102040815,7.84,7.83,7.849999904632568,,0.1,1,0,1,0,1,2371,-0.06897127775503968
410,2022-09-09,605180,14,0.9058762050577416,1,8500.0,0.0067485133796416,0.0,16.41,16.41,16.299999237060547,,0.1,1,0,1,0,1,3149,-0.08023978185207763
410,2022-09-09,002110,15,0.8925498829050145,1,8500.0,0.0018975368329561,0.0037878787878786,5.28,5.3,5.269999980926514,,0.1,1,0,1,0,1,637,-0.07483971617847145
410,2022-09-09,603808,16,0.8894764217519072,1,8500.0,0.0054704217504513,-0.0032644178454841,9.19,9.16,9.140000343322754,,0.1,1,0,0,1,1,2985,-0.04421035898594565
410,2022-09-09,600301,17,0.8839077477654345,1,8500.0,0.0025772900165295,0.0017137960582689,11.67,11.69,11.640000343322754,,0.1,1,0,1,0,1,1722,-0.06046912643353268
410,2022-09-09,603278,18,0.8804173859270014,1,8500.0,0.0012255089184911,-0.0012239902080782,8.17,8.16,8.15999984741211,,0.1,1,0,1,0,1,2705,-0.04743550136090628
410,2022-09-09,605155,19,0.871080284249522,1,8500.0,0.0064378011953265,0.0,14.07,14.07,13.979999542236328,,0.1,1,0,1,0,1,3139,-0.07063415035123315
410,2022-09-09,603168,20,0.8600245229294111,1,8500.0,0.0039113329084281,0.0012987012987013,7.7,7.71,7.670000076293945,,0.1,1,0,1,0,1,2618,-0.0037480075722235336
430,2022-10-17,600382,1,0.9374494499114976,1,8500.0,0.011933160404945,0.0047169811320753,4.24,4.26,4.190000057220459,,0.1,1,0,1,0,0,1787,-0.0031666081658100927
430,2022-10-17,000779,2,0.92929995626477,1,8500.0,0.0137457576238235,-0.0011299435028248,8.85,8.84,8.729999542236328,,0.1,1,0,1,0,0,270,0.19220361172123074
430,2022-10-17,601963,3,0.9175922709038604,1,8500.0,0.0014641400301098,0.0029239766081872,6.84,6.86,6.829999923706055,,0.1,1,0,1,0,1,2463,-0.004482462597979509
430,2022-10-17,603518,4,0.915327130177416,1,8500.0,0.0108695562356491,0.0,6.51,6.51,6.440000057220459,,0.1,1,0,1,0,0,2838,0.03958363668594907
430,2022-10-17,600676,5,0.8984193835029823,1,8500.0,0.0109289380413315,-0.0027027027027027,3.7,3.69,3.660000085830689,,0.1,1,0,0,1,0,2007,-0.0115
430,2022-10-17,605577,6,0.8915301515818986,1,8500.0,0.0118918918918917,0.001068376068376,9.36,9.37,9.25,,0.1,1,0,1,0,0,3203,0.02097479864977665
430,2022-10-17,603909,7,0.8863170606051316,1,8500.0,-0.0070546870821367,0.0,11.26,11.26,11.34000015258789,,0.1,1,0,1,0,1,3044,0.10081888105895638
430,2022-10-17,605069,8,0.8800524597430126,1,8500.0,0.0191286031356729,-0.0041710114702814,9.59,9.55,9.40999984741211,,0.1,1,0,0,1,0,3116,0.03771468666406837
430,2022-10-17,603332,9,0.8788429438907119,1,8500.0,0.0060449116368856,0.0,11.65,11.65,11.579999923706056,,0.1,1,0,1,0,1,2752,0.009928608732160237
430,2022-10-17,605003,10,0.8695354067711946,1,8500.0,0.0097560558058138,-0.0005367686527105,18.63,18.62,18.450000762939453,,0.1,1,0,1,0,1,3097,-0.01266677661185427
430,2022-10-17,605189,11,0.869128258369522,1,8500.0,0.0078084811387932,0.0,19.36,19.36,19.209999084472656,,0.1,1,0,1,0,1,3153,-0.014847277195938858
430,2022-10-17,600694,12,0.8654423949045006,1,8500.0,0.007308156099177,0.0024183796856105,16.54,16.58,16.420000076293945,,0.1,1,0,1,0,1,2022,-0.006719867059988994
430,2022-10-17,603980,13,0.8646730681212994,1,8500.0,0.0041840563417991,0.0,4.8,4.8,4.78000020980835,,0.1,1,0,1,0,1,3080,-0.009252757458322925
430,2022-10-17,601528,14,0.8493022111685176,1,8500.0,0.0046656566815381,0.001547987616099,6.46,6.47,6.429999828338623,,0.1,1,0,1,0,1,2369,0.004855068082427371
430,2022-10-17,605303,15,0.8463247067375631,1,8500.0,0.0123573703972978,-0.0018779342723004,10.65,10.63,10.520000457763672,,0.1,1,0,1,0,0,3175,0.15485511819634695
430,2022-10-17,605178,16,0.8416302372336569,1,8500.0,0.0177125388190326,-0.0004972650422674,20.11,20.1,19.76000022888184,,0.1,1,0,1,0,0,3147,-0.01840001432626508
430,2022-10-17,605100,17,0.8384828169042429,1,8500.0,0.0174602866563255,0.0039001560062401,12.82,12.87,12.600000381469728,,0.1,1,0,1,0,0,3126,-0.0021323273930441873
430,2022-10-17,601188,18,0.8347084005635226,1,8500.0,0.0069444044320687,0.003448275862069,2.9,2.91,2.880000114440918,,0.1,1,0,1,0,1,2323,0.007087342473125546
430,2022-10-17,000900,19,0.8337150846008539,1,8500.0,0.0050890414511624,0.0,3.95,3.95,3.930000066757202,,0.1,1,0,1,0,1,345,0.006043842526623443
430,2022-10-17,002110,20,0.8335470386224498,1,8500.0,0.0122699662888796,0.002020202020202,4.95,4.96,4.889999866485596,,0.1,1,0,1,0,0,637,-0.0483853075726625
450,2022-11-14,605081,1,0.9933819597146633,1,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,3119,-0.012695484656958845
450,2022-11-14,605189,2,0.9859080702441808,1,8500.0,0.0005157612514883,0.0,19.4,19.4,19.38999938964844,,0.1,1,0,1,0,1,3153,-0.02661337594306461
450,2022-11-14,605319,3,0.8974896585800326,1,8500.0,0.0065454545454546,0.0014450867052022,13.84,13.86,13.75,,0.1,1,0,1,0,1,3178,-0.031886221738699747
450,2022-11-14,001218,4,0.8849255596807625,1,8500.0,1.465781873655203e-08,-0.0004803073967339,20.82,20.81,20.81999969482422,,0.1,1,0,1,0,1,429,-0.0033742397985773616
450,2022-11-14,002394,5,0.8837587099666249,1,8500.0,0.0070821611367852,0.0014064697609001,7.11,7.12,7.059999942779541,,0.1,1,0,1,0,1,907,0.04541055271628543
450,2022-11-14,603048,6,0.8741790089542322,1,8500.0,-0.005,-0.0031407035175879,15.92,15.87,16.0,,0.1,1,0,0,1,1,2521,-0.008791810385015909
450,2022-11-14,603001,7,0.864536300936567,1,8500.0,0.001562485075556,-0.001560062402496,6.41,6.4,6.400000095367432,,0.1,1,0,1,0,1,2480,0.051000019606791305
450,2022-11-14,603706,8,0.8597984515817696,1,8500.0,-0.0006911034446622,0.0027662517289073,14.46,14.5,14.470000267028809,,0.1,1,0,1,0,1,2938,-0.003999987284342522
450,2022-11-14,603365,9,0.857809066915098,1,8500.0,-0.0023437648662364,-0.0007830853563037,12.77,12.76,12.800000190734863,,0.1,1,0,1,0,1,2775,0.023048911136408123
450,2022-11-14,603949,10,0.8536697732656897,1,8500.0,-0.0201341916984364,-0.0024906600249064,16.06,16.02,16.389999389648438,,0.1,1,0,0,1,1,3064,0.2526633826261904
450,2022-11-14,603519,11,0.8519663149532399,1,8500.0,-0.0049751589990911,-0.0016666666666665,12.0,11.98,12.0600004196167,,0.1,1,0,1,0,1,2839,-0.001131319190827252
450,2022-11-14,603788,12,0.8434094901780157,1,8500.0,0.0026737729284507,-0.0017777777777777,11.25,11.23,11.220000267028809,,0.1,1,0,1,0,1,2975,-0.0141738394470881
450,2022-11-14,600269,13,0.8367569295976054,1,8500.0,-0.0030580981605022,0.0,3.26,3.26,3.2699999809265137,,0.1,1,0,1,0,1,1700,0.03395458713611672
450,2022-11-14,603192,14,0.8361775091612239,1,8500.0,-0.0134395296434635,-0.0015136226034309,19.82,19.79,20.09000015258789,,0.1,1,0,1,0,1,2640,0.06854269041196999
450,2022-11-14,600081,15,0.8299917945509624,1,8500.0,-2.9259422107408284e-08,0.0,10.43,10.43,10.43000030517578,,0.1,1,0,1,0,1,1557,0.06136675562720047
450,2022-11-14,603656,16,0.8295376260811766,1,8500.0,-0.0123253964957759,-0.0008319467554076,12.02,12.01,12.170000076293944,,0.1,1,0,1,0,1,2903,-0.02760173991410624
450,2022-11-14,601107,17,0.8245428708321684,1,8500.0,-0.0026109461893614,0.0,3.82,3.82,3.829999923706055,,0.1,1,0,1,0,1,2293,0.013191334404499887
450,2022-11-14,600368,18,0.8223673071598646,1,8500.0,0.0027778043423176,-0.002770083102493,3.61,3.6,3.5999999046325684,,0.1,1,0,0,1,1,1774,0.03294441869167704
450,2022-11-14,603980,19,0.8207663285610995,1,8500.0,0.0104602066939354,-0.0020703933747411,4.83,4.82,4.78000020980835,,0.1,1,0,0,1,0,3080,0.004195105619429661
450,2022-11-14,603926,20,0.8192235737721622,1,8500.0,-0.0030425616350736,-0.0020345879959308,9.83,9.81,9.859999656677246,,0.1,1,0,0,1,1,3053,0.002832978921168138
470,2022-12-12,603332,1,1.0473381259873171,1,8500.0,-0.0084602112864695,-0.0034129692832765,11.72,11.68,11.81999969482422,,0.1,1,0,0,1,1,2752,-0.08860558384776689
470,2022-12-12,605069,2,1.020042873874643,1,8500.0,-0.0039682464294452,-0.0009960159362549,10.04,10.03,10.079999923706056,,0.1,1,0,1,0,1,3116,-0.06921143409935042
470,2022-12-12,605178,3,1.002715096907592,1,8500.0,-0.010147087456245,-0.0020502306509483,19.51,19.47,19.709999084472656,,0.1,1,0,0,1,1,3147,-0.06278205128205132
470,2022-12-12,605081,4,0.996057827746818,1,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,3119,-0.052194101441275384
470,2022-12-12,603048,5,0.9621890359334452,1,8500.0,0.0107867873508415,0.0006277463904582,15.93,15.94,15.760000228881836,,0.1,1,0,1,0,0,2521,-0.05741494165490239
470,2022-12-12,605298,6,0.95156746714248,1,8500.0,-0.0035816646139213,0.0050323508267433,13.91,13.98,13.960000038146973,,0.1,1,0,1,0,1,3172,-0.064630969795397
470,2022-12-12,605303,7,0.9505180225229264,1,8500.0,0.006999098222945,0.000868809730669,11.51,11.52,11.43000030517578,,0.1,1,0,1,0,1,3175,-0.05543673066536385
470,2022-12-12,603788,8,0.9400794349025612,1,8500.0,-0.0044365976692775,-0.0008912655971479,11.22,11.21,11.270000457763672,,0.1,1,0,1,0,1,2975,-0.027585742537033987
470,2022-12-12,001296,9,0.9349116279513748,1,8500.0,-0.0078268562950629,-0.0004640371229699,21.55,21.54,21.71999931335449,,0.1,1,0,1,0,1,472,-0.10009889592551173
470,2022-12-12,600168,10,0.9322843832932082,1,8500.0,-0.0128204766109836,0.0,6.16,6.16,6.239999771118164,,0.1,1,0,1,0,1,1623,-0.039008041369686094
470,2022-12-12,605122,11,0.9297419583711478,1,8500.0,-0.0012523648524979,0.0,15.95,15.95,15.970000267028809,,0.1,1,0,1,0,1,3132,-0.07623914159959781
470,2022-12-12,603768,12,0.9280723550889404,1,8500.0,0.0072947861091225,0.0006035003017499,16.57,16.58,16.450000762939453,,0.1,1,0,1,0,1,2967,-0.060830110587887384
470,2022-12-12,600969,13,0.9171861485661876,1,8500.0,-0.0166240625073743,0.0,7.69,7.69,7.820000171661377,,0.1,1,0,1,0,1,2227,-0.03139391195309342
470,2022-12-12,603656,14,0.9168763320395406,1,8500.0,-0.0042265362661466,-0.0016977928692699,11.78,11.76,11.829999923706056,,0.1,1,0,1,0,1,2903,-0.051121020822547034
470,2022-12-12,002406,15,0.9003796305127746,1,8500.0,-0.0158416213293691,-0.0040241448692152,4.97,4.95,5.050000190734863,,0.1,1,0,0,1,1,919,-0.0115
470,2022-12-12,603980,16,0.8997359393857054,1,8500.0,-0.0160642607966032,0.0020408163265306,4.9,4.91,4.980000019073486,,0.1,1,0,1,0,1,3080,-0.062272628790499926
470,2022-12-12,605488,17,0.8947276118843199,1,8500.0,-0.0006988413223936,0.0006993006993005,14.3,14.31,14.3100004196167,,0.1,1,0,1,0,1,3196,-0.04001321198296674
470,2022-12-12,002521,18,0.8935569607825579,1,8500.0,-0.0019011841153402,-0.0019047619047618,5.25,5.24,5.260000228881836,,0.1,1,0,1,0,1,1019,0.01880298446688051
470,2022-12-12,603928,19,0.890779905579377,1,8500.0,-2.6699542687858013e-08,-0.0026246719160104,11.43,11.4,11.43000030517578,,0.1,1,0,0,1,1,3055,-0.05457695535513067
470,2022-12-12,002921,20,0.8872757161480318,1,8500.0,0.0021186548666081,-0.0028188865398167,14.19,14.15,14.15999984741211,,0.1,1,0,0,1,1,1385,-0.052316356320521604
490,2023-01-10,605081,1,1.026447279769737,1,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,3119,0.042773168722291935
490,2023-01-10,605178,2,0.997270401160742,1,8500.0,-0.0123258225773248,0.0016277807921867,18.43,18.46,18.65999984741211,,0.1,1,0,1,0,1,3147,0.05931078194283142
490,2023-01-10,603332,3,0.9882954859589176,1,8500.0,-0.0145852564388445,0.0027752081406104,10.81,10.84,10.970000267028809,,0.1,1,0,1,0,1,2752,0.07975958125485756
490,2023-01-10,605122,4,0.9745167190873214,1,8500.0,-0.0060281515965261,0.0006738544474393,14.84,14.85,14.93000030517578,,0.1,1,0,1,0,1,3132,0.0489838448661591
490,2023-01-10,600751,5,0.948194732658816,1,8500.0,-0.004328979665475,-0.0043478260869563,2.3,2.29,2.309999942779541,,0.1,1,0,0,1,1,2072,0.08101103079800905
490,2023-01-10,605189,6,0.9281475149767284,1,8500.0,-0.0090425129765658,-0.0005367686527105,18.63,18.62,18.799999237060547,,0.1,1,0,1,0,1,3153,0.15269215246795503
490,2023-01-10,605303,7,0.9224948939590188,1,8500.0,-0.0054744560162535,-0.0027522935779817,10.9,10.87,10.960000038146973,,0.1,1,0,0,1,1,3175,0.07305882965229367
490,2023-01-10,001288,8,0.9163828884539752,1,8500.0,0.0079893168161857,0.0026420079260236,15.14,15.18,15.020000457763672,,0.1,1,0,1,0,1,470,0.061506747360401695
490,2023-01-10,600168,9,0.9069675931403344,1,8500.0,-0.009884706748691,0.0,6.01,6.01,6.070000171661377,,0.1,1,0,1,0,1,1623,0.025105663486398932
490,2023-01-10,000544,10,0.9052323294284892,1,8500.0,-0.0124804757123991,-0.0031595576619274,6.33,6.31,6.409999847412109,,0.1,1,0,0,1,1,122,0.08070985032307683
490,2023-01-10,603706,11,0.892342693571632,1,8500.0,-0.0091807802834029,0.0007127583749109,14.03,14.04,14.15999984741211,,0.1,1,0,1,0,1,2938,0.06311405634170526
490,2023-01-10,603980,12,0.8838145304239216,1,8500.0,-0.0126581801720235,0.0,4.68,4.68,4.739999771118164,,0.1,1,0,1,0,1,3080,0.0675696885277642
490,2023-01-10,603139,13,0.8743162759380386,1,8500.0,-0.0010964786934829,0.0005488474204171,18.22,18.23,18.239999771118164,,0.1,1,0,1,0,1,2603,0.07247369617484452
490,2023-01-10,600608,14,0.8738346978178178,1,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,1953,0.04576877336265779
490,2023-01-10,603458,15,0.8716826111251207,1,8500.0,-0.0051759677227639,-0.0010405827263266,9.61,9.6,9.65999984741211,,0.1,1,0,1,0,1,2818,0.044055606499698266
490,2023-01-10,605180,16,0.8655928778014069,1,8500.0,-0.013019167494899,-0.0037688442211055,15.92,15.86,16.1299991607666,,0.1,1,0,0,1,1,3149,0.06678285321692086
490,2023-01-10,603656,17,0.8635158215210544,1,8500.0,-0.0035273502689293,0.0,11.3,11.3,11.34000015258789,,0.1,1,0,1,0,1,2903,0.1858094922158791
490,2023-01-10,600854,18,0.8617666541234735,1,8500.0,-0.0064654886527653,-0.0021691973969633,4.61,4.6,4.639999866485596,,0.1,1,0,0,1,1,2154,0.05854830222354697
490,2023-01-10,600382,19,0.8561483979153091,1,8500.0,-0.0118764935139953,0.0,4.16,4.16,4.210000038146973,,0.1,1,0,1,0,1,1787,0.09331589999333374
490,2023-01-10,603797,20,0.8557003074117648,1,8500.0,-0.0071048159196868,0.0,5.59,5.59,5.630000114440918,,0.1,1,0,1,0,1,2978,0.0482825950808546
510,2023-02-14,000668,1,1.0577507485634612,1,8500.0,0.0023166170792836,-0.0007704160246533,12.98,12.97,12.949999809265137,,0.1,1,0,1,0,1,199,-0.07433944127560037
510,2023-02-14,600052,2,0.9680335944307524,1,8500.0,-0.004048594532145,0.0020325203252031,4.92,4.93,4.940000057220459,,0.1,1,0,1,0,1,1534,-0.05667449596744582
510,2023-02-14,600269,3,0.9442124748984224,1,8500.0,-0.0029154713010418,0.0,3.42,3.42,3.430000066757202,,0.1,1,0,1,0,1,1700,0.041833361943562755
510,2023-02-14,600333,4,0.9140053851214898,1,8500.0,0.0019120422351901,0.0,5.24,5.24,5.230000019073486,,0.1,1,0,1,0,1,1747,-0.06302671616794712
510,2023-02-14,601366,5,0.908520826959426,1,8500.0,-0.0099999999999998,-0.0016835016835018,5.94,5.93,6.0,,0.1,1,0,1,0,1,2354,-0.057763302017632065
510,2023-02-14,601107,6,0.9075636243398862,1,8500.0,-2.949508115523969e-08,0.0025773195876288,3.88,3.89,3.880000114440918,,0.1,1,0,1,0,1,2293,-0.005439399631664999
510,2023-02-14,002692,7,0.9040029521006172,1,8500.0,-0.0075376931984211,0.0,3.95,3.95,3.9800000190734863,,0.1,1,0,1,0,1,1181,-0.049961561974218235
