date,code,rank,g1430,pull,p1430,p1445,prev_close,limit,note
2022-05-19,000910,3,0.0036719612516409317,0.0012195121951221743,8.2,8.21,8.170000076293945,0.1,
2022-05-19,002313,4,0.0394511285255279,-0.0016501650165016146,6.06,6.05,5.829999923706055,0.1,
2022-05-19,002521,5,-0.0019881131990511225,0.0,5.02,5.02,5.03000020980835,0.1,
2022-05-19,002177,6,0.015936258840128614,-0.0039215686274508554,2.55,2.54,2.509999990463257,0.1,
2022-05-19,002394,7,-0.007072159893544705,0.004273504273504258,7.02,7.05,7.070000171661377,0.1,
2022-05-19,605081,8,,,,,,0.1,none
2022-05-19,002380,9,0.0010570784157191149,-0.001055966209081327,9.47,9.46,9.460000038146973,0.1,
2022-05-19,002022,10,0.01338196221384691,0.0024009603841537164,8.33,8.35,8.220000267028809,0.1,
2022-05-19,600894,11,0.0031745728031167264,0.0015822784810126667,6.32,6.33,6.300000190734863,0.1,
2022-05-19,605001,12,0.003284047111823396,-0.0016366612111293755,6.11,6.1,6.090000152587891,0.1,
2022-05-19,000004,13,,,,,,0.1,none
2022-05-19,603096,14,-0.002876821817084485,0.0017311021350261413,17.33,17.36,17.3799991607666,0.1,
2022-05-19,600671,15,0.005215113860257192,0.005188067444876765,7.71,7.75,7.670000076293945,0.1,
2022-05-19,605577,16,-0.009541941469874193,0.0009633911368014392,10.38,10.39,10.479999542236328,0.1,
2022-05-19,601963,17,-0.0065616648700793645,-0.0013210039630119352,7.57,7.56,7.619999885559082,0.1,
2022-05-19,003023,18,2.0826373070548243e-08,-0.00045495905368519995,21.98,21.97,21.979999542236328,0.1,
2022-05-19,000850,19,-0.002747281487904818,0.0027548209366392573,3.63,3.64,3.640000104904175,0.1,
2022-05-19,600356,20,-0.005934684343695151,0.0014925373134329067,6.7,6.71,6.739999771118164,0.1,
2022-06-17,603117,1,-0.012986988537949218,0.0,2.28,2.28,2.309999942779541,0.1,
2022-06-17,002313,2,-0.01754382677392219,-0.0035714285714284477,5.6,5.58,5.699999809265137,0.1,
2022-06-17,600051,3,-0.012158043257392115,0.0015384615384614886,6.5,6.51,6.579999923706055,0.1,
2022-06-17,002963,4,-0.009314175758536547,0.002564102564102555,11.7,11.73,11.8100004196167,0.1,
2022-06-17,600671,5,-0.005398090180268933,-0.0013568521031207537,7.37,7.36,7.409999847412109,0.1,
2022-06-17,605081,6,,,,,,0.1,none
2022-06-17,605303,7,-0.014131316437627661,0.0008431703204045959,11.86,11.87,12.029999732971191,0.1,
2022-06-17,603385,8,-0.008185528558057542,0.004126547455295837,7.27,7.3,7.329999923706055,0.1,
2022-06-17,002394,9,-0.013642554535729712,0.0013831258644536604,7.23,7.24,7.329999923706055,0.1,
2022-06-17,605069,10,-0.011976030350574596,0.0033670033670034627,14.85,14.9,15.029999732971191,0.1,
2022-06-17,603278,11,-0.007575767135853506,0.0,7.86,7.86,7.920000076293945,0.1,
2022-06-17,002177,12,-0.025000038743017594,0.00427350427350448,2.34,2.35,2.4000000953674316,0.1,
2022-06-17,600605,13,-0.010349290928342691,0.0013071895424836555,7.65,7.66,7.730000019073486,0.1,
2022-06-17,001211,14,-0.0033755595090338986,0.0021168501270110163,23.62,23.67,23.700000762939453,0.1,
2022-06-17,002763,15,0.004115231591763635,0.002732240437158362,7.32,7.34,7.289999961853027,0.1,
2022-06-17,600665,16,-0.017804120948546553,0.0,3.31,3.31,3.369999885559082,0.1,
2022-06-17,001209,17,-0.010000000000000009,0.010101010101010166,20.79,21.0,21.0,0.1,
2022-06-17,000668,18,-0.011850525420636027,0.0018450184501843658,10.84,10.86,10.970000267028809,0.1,
2022-06-17,603685,19,1.966338825099001e-08,-0.0010309278350515427,9.7,9.69,9.699999809265137,0.1,
