code,buy,gap,f_aro,f_mom,f_m200,f_r20,f_vpc,f_amt20,f_adx,f_dh,amt20_T1,rp,amt_c,base_net,base_why,base_sell,tp4_tp_t2,tp4_tp_t1,tp5_tp_t2,tp5_tp_t1,tp6_tp_t2,tp6_tp_t1,tp7_tp_t2,tp7_tp_t1,tp8_tp_t2,tp8_tp_t1,tp9_tp_t2,tp9_tp_t1,tp10_tp_t2,tp10_tp_t1,tp12_tp_t2,tp12_tp_t1,s_zt,s_lb,s_zpl,s_gate,E0_sell,year
sz002165,2022-10-10,-0.030060120240480992,36.0,0.05066079295154169,0.06618236205330907,0.10888888888888903,0,729314592.5,34.502543437132395,0.17792421746293247,729314592.5,0.4929577464788733,615511609.0,0.06761543749999999,tp,2022-10-11,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.04163581482438028,0.04163581482438028,0.04163581482438028,0.04163581482438028,0.04163581482438028,0.04163581482438028,15.0,5.0,0.3181818181818182,0.0,2022-10-11,2022
sz002167,2018-07-31,-0.023709902370990243,-64.0,-0.41356255969436495,-0.20543451760898956,0.18316831683168333,1,50809304.7,27.54995097465241,0.15647058823529414,50809304.7,0.4804687499999999,235313859.0,-0.01570375669642854,ts,2018-08-01,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,-0.01570375669642854,17.0,11.0,0.5853658536585366,1.0,2018-08-01,2018
sz002169,2021-01-28,-0.02927580893682591,96.0,0.03139013452914807,-0.18186230326561736,-0.03994082840236679,0,93307698.8,18.95588455660657,0.10851648351648352,93307698.8,0.4275362318840579,239357723.0,-0.04755648065476181,ts,2021-01-29,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,-0.04755648065476181,44.0,6.0,0.3333333333333333,0.0,2021-01-29,2021
sz002172,2019-06-25,-0.02857142857142858,60.0,-0.1454545454545454,0.07240501555576495,0.10975609756097571,1,33079653.45,17.63807910805502,0.26256077795786065,33079653.45,0.3076923076923076,96523927.0,-0.06067017816742071,ts,2019-06-26,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,-0.06067017816742071,30.0,6.0,0.3877551020408163,1.0,2019-06-26,2019
sz002173,2024-06-24,-0.030042918454935563,72.0,0.16402877697841722,-0.17576586562271523,-0.09922680412371132,0,77692383.9,42.195164728321224,0.2763975155279503,77692383.9,0.21238938053097361,193284238.0,0.006028968473451357,ts,2024-06-25,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,0.006028968473451357,10.0,2.0,0.375,0.0,2024-06-25,2024
sz002173,2025-01-09,-0.04495614035087703,36.0,-0.03636363636363649,0.18461558444932247,-0.06653019447287623,0,607376311.45,19.9069605724656,0.1914893617021277,607376311.45,0.462686567164179,935677592.0,-0.0693491317451207,ts,2025-01-10,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,-0.0693491317451207,34.0,5.0,0.37037037037037035,0.0,2025-01-10,2025
sz002177,2020-12-18,-0.02083333333333326,44.0,-0.14871794871794863,-0.02959728287239205,-0.041916167664670656,0,77615623.7,18.92150588719781,0.17667238421955409,77615623.7,0.2993197278911562,133782024.0,-0.015673710106382965,ts,2020-12-21,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,-0.015673710106382965,37.0,9.0,0.26,1.0,2020-12-21,2020
sz002178,2018-10-25,-0.045454545454545525,88.0,-0.5914179104477613,-0.46187243930777233,-0.1180400890868597,0,44305202.65,28.481450907615436,0.2250489236790607,44305202.65,0.303030303030303,126697951.0,-0.011467187499999976,ts,2018-10-26,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,-0.011467187499999976,17.0,3.0,0.5641025641025641,0.0,2018-10-26,2018
sz002178,2025-01-09,-0.020733652312599715,56.0,0.38655462184873945,0.30262706846582943,-0.23067484662576698,0,340838228.35,24.394437126053564,0.36215666327568674,340838228.35,0.28370221327967793,482220889.0,-0.0597668363192182,ts,2025-01-10,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,-0.0597668363192182,35.0,5.0,0.36363636363636365,0.0,2025-01-10,2025
sz002181,2024-02-05,-0.02564102564102566,88.0,-0.13269230769230778,-0.11947620122739677,-0.02941176470588236,0,72497109.8,27.119870846708732,0.26034482758620686,72497109.8,0.20526315789473693,252625045.0,-0.17464604889354052,ts,2024-02-06,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,-0.17464604889354052,23.0,4.0,0.5208333333333334,0.0,2024-02-06,2024
sz002188,2024-06-28,-0.03160270880361171,96.0,-0.2153344208809136,-0.198936737701509,-0.16257088846880918,0,65953845.95,17.753653926810866,0.2295652173913044,65953845.95,0.33668341708542704,103098683.0,0.06761543749999999,tp,2024-07-01,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.036922530594405645,0.036922530594405645,0.036922530594405645,0.036922530594405645,11.0,4.0,0.5416666666666666,0.0,2024-07-01,2024
sz002188,2024-12-30,-0.03673469387755113,36.0,-0.24357034795764,0.07551663209648929,-0.03162055335968361,0,65169503.2,21.492187747715786,0.13732394366197173,65169503.2,0.43065693430656987,75254811.0,-0.05544852025953384,ts,2024-12-31,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,-0.05544852025953384,41.0,3.0,0.4057971014492754,1.0,2024-12-31,2024
sz002189,2026-07-27,-0.03141361256544506,56.0,0.06759443339960236,-0.13185961579106442,-0.09177365668093196,0,86255346.2,24.451020227336993,0.22040816326530607,86255346.2,0.3138500635324018,155890474.0,0.0045630743243243455,ts,2026-07-28,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,0.0045630743243243455,25.0,4.0,0.2857142857142857,0.0,2026-07-28,2026
sz002192,2022-02-18,-0.03892242544373359,76.0,1.8097726678860724,0.01171230872584772,0.056846314987621493,1,962917367.85,28.222116840629813,0.20237154150197637,962917367.85,0.4458874458874458,2022917885.0,0.06761543749999999,tp,2022-02-21,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.03857572229188144,0.03857572229188144,0.03857572229188144,0.03857572229188144,27.0,4.0,0.46,0.0,2022-02-21,2022
sz002194,2024-02-21,-0.04066985645933008,48.0,0.04277456647398825,-0.1449232374269963,-0.07317073170731714,0,130918405.0,37.85953157428134,0.2427536231884058,130918405.0,0.4345991561181434,302711271.0,0.058790132091645964,ts,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.058790132091645964,0.058790132091645964,0.058790132091645964,0.058790132091645964,0.058790132091645964,0.058790132091645964,0.058790132091645964,0.058790132091645964,60.0,8.0,0.3023255813953488,1.0,2024-02-22,2024
sz002195,2020-04-08,-0.023333333333333317,76.0,0.022508038585209,-0.07859577996867217,-0.0066225165562914245,0,321527621.45,25.759756905367585,0.12023460410557188,321527621.45,0.43835616438356145,766753291.0,0.0121496373720138,ts,2020-04-09,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,0.0121496373720138,62.0,6.0,0.31868131868131866,1.0,2020-04-09,2020
sz002196,2018-08-29,-0.03083700440528636,64.0,-0.40734557595993326,-0.1913314531690664,-0.03404255319148941,0,14388749.0,39.461135504689985,0.16544117647058829,14388749.0,0.3509615384615382,64723476.0,-0.044418281249999914,ts,2018-08-30,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,-0.044418281249999914,11.0,2.0,0.5,1.0,2018-08-30,2018
sz002196,2021-10-15,-0.022346368715083775,84.0,0.7842401500938085,0.12423062429343035,-0.07731958762886604,0,209914703.55,19.516592307216104,0.16119962511715094,209914703.55,0.33846153846153815,280633477.0,-0.043100237499999916,ts,2021-10-18,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,-0.043100237499999916,42.0,6.0,0.27586206896551724,1.0,2021-10-18,2021
sz002197,2019-07-02,-0.021582733812949617,-60.0,-0.22512562814070347,0.051112553485118895,0.09162303664921478,1,71878812.15,19.352214402027048,0.14723926380368094,71878812.15,0.4586466165413534,242590293.0,-0.02721587201286768,ts,2019-07-03,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,-0.02721587201286768,45.0,6.0,0.19642857142857142,1.0,2019-07-03,2019
sz002197,2020-12-30,-0.022646007151370884,56.0,0.1602136181575433,-0.14464126417739254,-0.047673098751418785,0,45532372.65,49.9617996669851,0.21294559099437144,45532372.65,0.2884012539184955,146310083.0,0.015054424542683131,ts,2020-12-31,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,0.015054424542683131,40.0,5.0,0.3442622950819672,1.0,2020-12-31,2020
sz002199,2019-06-19,-0.027113237639553422,24.0,-0.07440476190476186,0.27127664966900156,0.10484581497797363,1,177775271.5,23.418929254704153,0.30718232044198907,177775271.5,0.2556894243641229,259965351.0,0.06761543749999999,tp,2019-06-21,0.02807412500000006,0.20730646772540995,0.03795945312500004,0.20730646772540995,0.047844781250000024,0.20730646772540995,0.057730109375000005,0.20730646772540995,0.06761543749999999,0.20730646772540995,0.07750076562499997,0.20730646772540995,0.08738609374999995,0.20730646772540995,0.10715675000000013,0.20730646772540995,17.0,5.0,0.45161290322580644,1.0,2019-06-21,2019
sz002199,2026-07-29,-0.025472473294987696,44.0,0.4541120381406434,0.2064017605337114,0.050043140638481365,1,51351810.35,15.155952970130345,0.2238520408163265,51351810.35,0.41008403361344536,96497458.0,0.06761543749999999,tp,2026-07-30,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.10715675000000013,0.10715675000000013,40.0,6.0,0.2982456140350877,0.0,2026-07-30,2026
sz002202,2026-07-13,-0.02844243792325052,24.0,1.362514029180696,0.017978932661727676,0.05828953655040614,0,4061047709.05,16.5886038563815,0.21509567682494687,4061047709.05,0.24969097651421504,5809635624.0,-0.12768410272421005,ts,2026-07-14,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,-0.12768410272421005,58.0,2.0,0.5433070866141733,0.0,2026-07-14,2026
sz002206,2022-05-06,-0.033482142857142905,88.0,0.08264462809917372,-0.313441527592601,-0.1450381679389312,0,85165044.35,50.779150036711954,0.325301204819277,85165044.35,0.2473867595818817,95062169.0,0.00907968389145486,ts,2022-05-09,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,0.00907968389145486,102.0,7.0,0.32894736842105265,0.0,2022-05-09,2022
sz002208,2022-06-08,-0.021739130434782594,-36.0,0.011510791366906581,0.014550101519879233,0.07862068965517244,0,205323993.95,12.93782236839196,0.21089808274470231,205323993.95,0.3236245954692557,542913023.0,0.023422205882352998,ts,2022-06-09,0.02807412500000006,0.02807412500000006,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,0.023422205882352998,38.0,6.0,0.3448275862068966,1.0,2022-06-09,2022
sz002208,2025-02-17,-0.04045512010113783,-92.0,0.03869969040247678,0.3155596949764248,0.17708333333333348,1,121104027.2,20.860767338367904,0.209,121104027.2,0.39942528735632193,563075254.0,0.06761543749999999,tp,2025-02-18,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.10715675000000013,0.10715675000000013,42.0,8.0,0.391304347826087,1.0,2025-02-18,2025
sz002213,2023-03-31,-0.02202937249666226,76.0,0.02345276872964175,-0.012287069730027245,-0.037275064267352165,0,53866940.4,28.034667909192176,0.1405622489959839,53866940.4,0.3569553805774281,222671528.0,0.0425141264931741,ts,2023-04-03,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.0425141264931741,0.0425141264931741,0.0425141264931741,0.0425141264931741,0.0425141264931741,0.0425141264931741,0.0425141264931741,0.0425141264931741,10.0,3.0,0.5833333333333334,1.0,2023-04-03,2023
sz002214,2025-04-29,-0.04976851851851849,92.0,-0.21541950113378683,-0.2449763399703757,-0.16360116166505323,0,79847265.5,44.66396422522536,0.23063223508459482,79847265.5,0.2642045454545456,201428308.0,-0.03795649550852631,ts,2025-04-30,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,-0.03795649550852631,44.0,3.0,0.3972602739726027,1.0,2025-04-30,2025
sz002218,2026-04-29,-0.045534150612959734,88.0,0.9675516224188789,0.2200202980610011,-0.09365079365079365,0,742760355.9,15.770885713054597,0.28266331658291455,742760355.9,0.18772563176895293,455824592.0,-0.009653365825687987,ts,2026-04-30,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,-0.009653365825687987,40.0,5.0,0.24528301886792453,1.0,2026-04-30,2026
sz002219,2026-07-13,-0.02020202020202022,60.0,-0.139240506329114,-0.13068294075033482,0.0,0,136951729.75,30.665292965391103,0.18518518518518526,136951729.75,0.35714285714285704,370670305.0,0.01910599226804144,ts,2026-07-14,0.02807412500000006,0.02807412500000006,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,0.01910599226804144,59.0,2.0,0.5461538461538461,0.0,2026-07-14,2026
sz002235,2022-06-02,-0.02941176470588225,-88.0,-0.06323185011709598,-0.0078014046419331295,0.19999999999999996,0,123210943.45,20.11000328113737,0.22960725075528707,123210943.45,0.4198473282442747,125813111.0,-0.02145236742424239,ts,2022-06-06,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,-0.02145236742424239,48.0,8.0,0.4074074074074074,1.0,2022-06-06,2022
sz002235,2024-02-21,-0.04850746268656725,84.0,-0.0029673590504452063,-0.2681095104799617,-0.19640179910044975,0,169357105.3,47.86906948327636,0.39977603583426646,169357105.3,0.23390557939914178,242368758.0,0.06761543749999999,tp,2024-02-22,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.0680030974264707,0.0680030974264707,0.0680030974264707,0.0680030974264707,62.0,8.0,0.29545454545454547,1.0,2024-02-22,2024
sz002236,2018-07-11,-0.03513824884792627,84.0,0.30000000000000004,-0.18063543232572588,-0.15972894482091005,0,539414372.75,36.3676095583177,0.21305530371713507,539414372.75,0.32568149210903874,1108058221.0,0.010959228544776156,ts,2018-07-12,0.02807412500000006,0.02807412500000006,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,0.010959228544776156,30.0,5.0,0.1891891891891892,0.0,2018-07-12,2018
sz002237,2021-01-27,-0.03156146179401986,100.0,0.016990291262136026,-0.14360603032232144,-0.048973143759873716,0,138494502.0,26.316643768717018,0.15686274509803924,138494502.0,0.3273273273273273,291164164.0,0.012271164772727161,ts,2021-01-28,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,0.012271164772727161,37.0,5.0,0.3018867924528302,1.0,2021-01-28,2021
sz002238,2022-11-03,-0.024429967426709998,-8.0,-0.035593220338983045,0.07385836962414949,0.11433756805807627,1,40022757.55,19.070645145368793,0.21882951653944027,40022757.55,0.37226277372262756,157739659.0,-0.03787207063856424,ts,2022-11-04,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,-0.03787207063856424,47.0,3.0,0.5,0.0,2022-11-04,2022
sz002239,2020-06-12,-0.03988603988603978,56.0,0.45569620253164556,0.3141391639678768,0.03235294117647047,1,331157644.85,17.033422663852527,0.17605633802816903,331157644.85,0.43181818181818177,1238503382.0,-0.032000510014836725,ts,2020-06-15,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,-0.032000510014836725,27.0,10.0,0.46,1.0,2020-06-15,2020
sz002240,2020-04-23,-0.023839397741530655,100.0,-0.18813905930470343,0.023244468124715034,-0.01726263871763256,0,79961030.15,18.54484665557768,0.21939275220372192,79961030.15,0.2655737704918031,159295511.0,0.04443955253856058,ts,2020-04-24,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.04443955253856058,0.04443955253856058,0.04443955253856058,0.04443955253856058,0.04443955253856058,0.04443955253856058,0.04443955253856058,0.04443955253856058,48.0,7.0,0.26153846153846155,1.0,2020-04-24,2020
sz002241,2025-04-11,-0.024114173228346525,88.0,0.7380801017164653,-0.12348810324896031,-0.25758129338692004,0,1965659540.45,35.57652259662618,0.3165153044063236,1965659540.45,0.1598214285714285,5758096677.0,0.06761543749999999,tp,2025-04-14,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.04336821813540093,0.04336821813540093,92.0,6.0,0.43558282208588955,0.0,2025-04-14,2025
sz002246,2024-08-13,-0.0363849765258214,-48.0,-0.1428571428571429,0.04934508304236185,0.09090909090909083,1,114461496.95,19.98889707331213,0.2686695278969958,114461496.95,0.2950450450450449,435216033.0,0.06761543749999999,tp,2024-08-14,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.07750076562499997,0.07750076562499997,0.08738609374999995,0.08738609374999995,0.053552023066382404,0.053552023066382404,16.0,3.0,0.5555555555555556,0.0,2024-08-14,2024
sz002247,2019-06-24,-0.040609137055837574,68.0,-0.7085761865112405,-0.19000041116730393,0.16568047337278102,1,99297461.4,24.030683253817106,0.26901669758812613,99297461.4,0.47080291970802923,334426263.0,-0.042849181547618964,ts,2019-06-25,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,-0.042849181547618964,26.0,5.0,0.46938775510204084,1.0,2019-06-25,2019
sz002248,2019-09-06,-0.02183908045977001,68.0,-0.1137088204038258,-0.05870133242449327,0.028368794326240954,1,17731781.2,37.41727914725095,0.10769230769230777,17731781.2,0.49275362318840554,69951904.0,-0.014952027027026915,ts,2019-09-09,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,-0.014952027027026915,26.0,6.0,0.5,1.0,2019-09-09,2019
sz002249,2019-06-14,-0.02415458937198056,48.0,-0.22499999999999998,0.141218954158282,0.06153846153846154,1,138014014.4,26.058888299028727,0.31000000000000005,138014014.4,0.2677165354330707,429393075.0,-0.06774504563737627,ts,2019-06-17,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,-0.06774504563737627,30.0,5.0,0.4230769230769231,1.0,2019-06-17,2019
sz002249,2020-04-16,-0.026229508196721207,88.0,-0.24685138539042817,-0.06717844417598218,0.03040540540540526,1,79377382.3,24.688686766887447,0.19312169312169314,79377382.3,0.3047619047619047,249349971.0,0.06761543749999999,tp,2020-04-17,0.02807412500000006,0.02807412500000006,0.03795945312500004,0.03795945312500004,0.047844781250000024,0.047844781250000024,0.057730109375000005,0.057730109375000005,0.06761543749999999,0.06761543749999999,0.04178710542929309,0.04178710542929309,0.04178710542929309,0.04178710542929309,0.04178710542929309,0.04178710542929309,17.0,5.0,0.5142857142857142,1.0,2020-04-17,2020
sz002251,2023-07-11,-0.02195608782435121,20.0,-0.41075794621026884,-0.1251964379256154,0.04158004158004158,0,88428711.75,16.81808009541633,0.1663893510815308,88428711.75,0.37499999999999983,215007121.0,-0.035676154336734656,ts,2023-07-12,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,-0.035676154336734656,23.0,4.0,0.41025641025641024,1.0,2023-07-12,2023
sz002253,2025-03-10,-0.03868613138686128,-20.0,-0.14577464788732386,0.06521941964979927,0.11021069692058338,0,262931751.55,13.876988781268057,0.22379603399433426,262931751.55,0.438122332859175,431129845.0,-0.02122491457858766,ts,2025-03-11,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,-0.02122491457858766,39.0,5.0,0.4935064935064935,1.0,2025-03-11,2025
