sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sh688716,26.52,4563.8,64.613,-4.05,-1.1254,3818
sz300145,4.99,50059.7,0.599,8.95,-1.1258,3819
sh600714,18.51,70465.0,0.549,6.5,-1.1295,3820
sz300953,96.8,57992.6,1.208,2.43,-1.1325,3821
sh600675,2.47,14278.6,3.076,8.33,-1.1332,3822
sh688450,33.07,4003.4,97.155,-5.78,-1.1355,3823
sz300327,26.09,23894.6,1.781,7.72,-1.136,3824
sh603608,20.34,36082.7,0.492,13.57,-1.1362,3825
sh688236,14.12,2689.2,111.938,-3.16,-1.1381,3826
sh603118,17.76,154557.9,0.71,-2.52,-1.14,3827
sz002989,25.83,17825.8,2.177,8.99,-1.1425,3828
sh600596,11.2,91677.4,0.661,2.85,-1.1429,3829
sz300814,138.43,91155.9,0.926,0.4,-1.1446,3830
sz000021,35.53,243080.5,0.666,-6.13,-1.1473,3831
sz000759,6.39,93083.2,0.509,4.75,-1.1504,3832
sh600886,14.86,34832.0,1.297,6.83,-1.1538,3833
sh601009,11.95,60224.4,1.13,2.84,-1.155,3834
sh688055,3.71,2977.0,79.62,-1.33,-1.1564,3835
sz000001,11.3,103977.3,1.183,-2.5,-1.1571,3836
sz002292,8.73,42357.6,0.92,7.64,-1.1577,3837
sz001696,15.64,74735.0,0.884,2.76,-1.1608,3838
sz003031,129.35,132574.5,0.777,-1.52,-1.1629,3839
sz000672,15.56,25747.8,1.557,8.36,-1.1634,3840
sh600400,3.41,22111.4,0.645,16.38,-1.1658,3841
sh603087,73.44,47230.0,1.54,2.89,-1.166,3842
sh688165,14.81,7651.5,76.893,-9.64,-1.1661,3843
sh603596,28.55,58145.0,0.448,10.23,-1.168,3844
sh688408,22.7,8988.8,53.882,-8.39,-1.1718,3845
sz000063,31.92,206012.6,0.84,-6.01,-1.176,3846
sz300017,15.14,203180.1,0.509,-2.13,-1.1763,3847
sh688358,29.0,2178.3,76.469,2.08,-1.1765,3848
sz300690,25.11,17806.0,2.141,9.55,-1.18,3849
sz300400,34.92,47700.7,0.564,10.47,-1.1803,3850
sz000034,24.15,40210.1,2.119,2.16,-1.1816,3851
sz002635,15.81,25111.9,4.804,0.38,-1.1833,3852
sz300736,34.98,16663.6,0.915,16.56,-1.1834,3853
sz300750,293.5,1.1335228e+06,0.809,-21.31,-1.1847,3854
sh688410,9.77,10750.5,54.273,-9.87,-1.1913,3855
sz002519,5.9,34858.8,1.365,6.88,-1.192,3856
sz300904,47.0,6808.4,3.88,14.13,-1.1963,3857
sh601601,30.88,127216.1,1.121,-3.5,-1.1963,3858
sh600879,14.31,89786.9,1.183,-0.69,-1.1966,3859
sh603105,8.68,23103.3,1.476,10.15,-1.1982,3860
sz301595,49.53,8832.4,1.232,20.39,-1.2021,3861
sz002029,9.26,21927.9,2.812,5.95,-1.2105,3862
sz000962,58.52,125661.2,0.583,1.69,-1.2117,3863
sh603306,79.92,77835.0,0.862,3.16,-1.2121,3864
sh600309,69.45,241195.1,0.902,-7.55,-1.2143,3865
sz002881,45.53,55736.1,0.502,10.35,-1.2173,3866
sz301171,33.51,262531.2,0.551,-4.61,-1.2176,3867
sz301333,64.29,18989.7,0.64,18.44,-1.2185,3868
sz300199,23.3,86137.5,1.209,-0.17,-1.2233,3869
sz001212,38.27,18295.6,1.634,11.84,-1.2242,3870
sz000868,3.99,14130.6,2.087,12.39,-1.2256,3871
sz002062,9.61,19545.9,0.543,19.53,-1.2291,3872
sh603296,79.11,112495.8,0.774,0.79,-1.2303,3873
sh688750,13.9,3100.1,92.616,-1.97,-1.2312,3874
sz002879,17.92,13827.2,3.116,9.67,-1.232,3875
sz300404,14.44,56481.7,1.241,3.66,-1.2361,3876
sh600887,26.9,136069.4,0.549,1.7,-1.2378,3877
sz300726,58.43,71918.0,0.647,6.33,-1.2381,3878
sz002560,6.8,43506.5,0.699,10.39,-1.2392,3879
sz002403,10.33,27868.4,0.895,12.65,-1.2397,3880
sh605507,18.1,17050.3,0.84,17.69,-1.2434,3881
sz300727,34.78,18220.1,0.708,18.38,-1.2453,3882
sz300196,18.84,43477.4,0.591,11.74,-1.2465,3883
sz300050,7.43,24121.7,0.667,16.28,-1.2483,3884
sh688707,10.09,4996.5,66.809,-3.72,-1.2484,3885
sh605069,12.1,12031.6,1.968,14.58,-1.2492,3886
sh600640,12.16,17820.1,1.304,14.07,-1.2508,3887
sz301360,65.65,15344.6,0.889,18.33,-1.2526,3888
sh688117,18.82,17723.7,170.734,-22.33,-1.2538,3889
sz002178,5.07,13285.3,3.475,9.5,-1.2567,3890
sh603221,30.8,47379.2,0.958,7.5,-1.2613,3891
sh601166,17.88,155936.0,0.666,-0.72,-1.2617,3892
sh603051,25.22,14235.5,0.716,20.79,-1.265,3893
sh600028,5.32,119803.6,0.78,0.57,-1.2665,3894
sh600030,26.29,254512.4,0.738,-5.87,-1.2725,3895
sh600276,44.86,267815.7,0.689,-5.78,-1.2776,3896
sz300136,57.3,194188.9,1.324,-7.68,-1.2794,3897
sz002371,653.06,405873.4,0.642,-9.04,-1.2798,3898
sh603888,17.58,45641.5,0.886,8.65,-1.2801,3899
sh688480,70.0,7312.0,67.321,-6.91,-1.2803,3900
sh600016,3.46,93485.0,0.693,3.9,-1.2814,3901
sz300059,18.28,302489.1,0.693,-6.83,-1.2869,3902
sh688631,37.52,4429.6,102.666,-5.32,-1.2924,3903
sh605589,40.08,115369.4,0.93,-0.1,-1.2925,3904
sz300620,278.0,329086.6,0.701,-7.61,-1.2938,3905
sz000807,26.03,168493.8,0.805,-2.47,-1.2953,3906
sh688298,19.18,2558.9,131.652,-2.09,-1.2963,3907
sz300133,7.47,62812.6,0.674,7.95,-1.2966,3908
sz300324,3.84,20148.6,2.068,10.03,-1.2976,3909
sz300016,9.84,29577.9,2.234,5.92,-1.2977,3910
sz301099,55.15,40298.7,1.577,5.71,-1.3003,3911
sh688251,18.45,4083.9,131.728,-6.35,-1.3008,3912
sz300687,29.45,44617.0,0.807,9.81,-1.3019,3913
sz300666,243.62,237891.2,0.491,-1.84,-1.305,3914
sh688206,36.79,29294.8,42.769,-15.93,-1.3114,3915
sh600316,32.91,45728.0,0.548,12.59,-1.3118,3916
sh688171,24.82,4449.0,203.792,-10.27,-1.3123,3917
sz002714,40.48,163808.8,0.685,-0.78,-1.3141,3918
sz300913,39.51,79634.6,0.543,7.63,-1.318,3919
sz002145,4.83,25642.6,1.642,9.77,-1.3181,3920
sz002938,82.94,200058.1,1.249,-7.02,-1.3232,3921
sh688565,11.46,2261.0,97.301,1.69,-1.3292,3922
sz301566,26.77,59176.0,1.108,5.19,-1.332,3923
sz002638,4.93,18786.9,2.882,8.59,-1.3327,3924
sh688708,39.55,160820.4,0.783,-1.4,-1.3337,3925
sh600479,12.4,115164.9,0.72,2.31,-1.3339,3926
sh600206,49.81,367598.3,0.613,-7.16,-1.3347,3927
sh600657,3.06,31023.5,0.587,15.91,-1.3351,3928
sh600893,38.29,131278.3,0.659,1.84,-1.3396,3929
sh688695,19.82,2290.4,85.158,2.69,-1.3405,3930
sz300747,39.36,90759.9,0.606,5.89,-1.3431,3931
sz300049,47.02,33166.3,1.033,11.18,-1.3452,3932
sz300759,43.5,204112.7,0.795,-3.55,-1.3465,3933
sh688193,49.18,2071.3,99.95,2.5,-1.3475,3934
sh600163,5.53,40241.3,1.094,9.07,-1.3533,3935
sh688100,24.73,5448.3,81.424,-4.77,-1.3549,3936
sh688148,5.88,7046.6,78.134,-6.81,-1.3564,3937
sz002568,19.25,20615.6,2.214,10.06,-1.3634,3938
sz000920,12.71,16522.1,2.632,10.81,-1.3639,3939
sz000676,6.8,50867.1,2.304,1.49,-1.3665,3940
sz002214,18.22,12691.9,0.747,22.69,-1.3668,3941
sh600325,2.67,25880.7,1.531,10.79,-1.3685,3942
sh600707,9.49,105209.6,1.189,-0.21,-1.3691,3943
sz002426,2.8,23442.6,4.943,2.94,-1.3696,3944
sh603179,41.29,79024.9,1.001,3.72,-1.37,3945
sz002453,5.02,15233.8,2.948,10.82,-1.3733,3946
sz000498,5.65,5961.4,5.816,14.37,-1.3744,3947
sz000100,4.87,188472.0,0.748,-2.01,-1.3771,3948
sh600551,7.77,36049.1,0.679,13.93,-1.3772,3949
sz300456,37.54,164712.2,0.569,1.3,-1.3783,3950
sh603533,22.37,85925.2,0.516,8.02,-1.3795,3951
sh603999,6.53,15811.9,1.277,16.82,-1.3805,3952
sh688108,15.2,11623.8,79.567,-11.27,-1.3814,3953
sz002342,7.89,37532.6,3.361,1.68,-1.3849,3954
sh688273,29.43,3221.0,112.763,-2.03,-1.3851,3955
sh603138,14.73,32453.5,0.602,15.89,-1.3854,3956
sz002602,14.23,171413.6,0.486,2.23,-1.3888,3957
sz002142,34.91,90823.0,0.902,3.44,-1.389,3958
sh600403,7.19,95096.6,1.164,1.13,-1.3905,3959
sh600256,6.82,98520.9,0.552,6.4,-1.3918,3960
sh600088,12.91,40289.0,0.809,11.77,-1.3931,3961
sh688685,34.52,10954.4,104.273,-12.61,-1.3934,3962
sh603011,25.99,136028.0,0.559,3.38,-1.3952,3963
sz301369,149.41,30830.7,2.924,4.65,-1.3957,3964
sz301550,92.71,90057.5,1.16,1.71,-1.396,3965
sz301316,41.39,40494.6,2.414,3.6,-1.3982,3966
sh603127,46.39,140587.2,1.376,-3.64,-1.3982,3967
sh688280,4.88,5016.9,210.738,-10.62,-1.3993,3968
sz002971,43.19,80035.5,1.502,0.91,-1.3998,3969
sh603099,41.76,35753.0,1.96,6.37,-1.4031,3970
sh600693,9.76,99913.6,0.724,4.39,-1.4048,3971
sz301633,64.69,12086.9,1.64,17.7,-1.4054,3972
sh688119,3.84,3393.9,92.328,-0.78,-1.406,3973
sh688278,51.4,13896.9,83.17,-12.96,-1.4063,3974
sh688586,11.09,5645.3,67.952,-3.14,-1.4074,3975
sh605488,32.22,23175.6,2.301,9.22,-1.409,3976
sz300522,15.75,28648.2,1.228,12.02,-1.4132,3977
sh600498,41.08,363751.3,0.449,-3.82,-1.4139,3978
sz300671,60.15,70316.1,0.977,5.49,-1.4145,3979
sh688538,2.05,14561.2,60.421,-10.87,-1.417,3980
sh688098,8.37,2261.4,131.131,0.48,-1.4187,3981
sz300398,37.77,113713.3,0.715,3.45,-1.4189,3982
sz301322,47.31,18312.2,2.379,11.27,-1.4199,3983
sz002612,17.14,14683.2,1.926,14.88,-1.4203,3984
sz301312,87.0,51789.5,0.849,9.42,-1.4203,3985
sh601088,48.03,117131.0,1.029,0.48,-1.4208,3986
sz002428,91.63,460567.2,0.736,-9.6,-1.4215,3987
sz000981,2.74,130321.2,0.919,0.37,-1.4226,3988
sz301310,55.47,33430.3,1.421,9.65,-1.4252,3989
sz300604,261.0,443770.0,0.66,-8.36,-1.4292,3990
sz000905,9.81,19163.5,2.15,11.73,-1.4311,3991
sh601689,46.44,99562.2,1.803,-2.09,-1.4328,3992
sh603115,79.4,99315.8,1.042,2.1,-1.4379,3993
sz300283,14.45,51339.4,1.113,7.68,-1.4381,3994
sh600237,9.38,42924.5,0.954,10.48,-1.4387,3995
sh688305,56.3,13483.8,51.067,-8.63,-1.4406,3996
sz000510,18.55,76211.5,0.804,6.55,-1.4439,3997
sz000607,4.03,13612.9,4.33,9.81,-1.446,3998
sz300569,5.28,12501.1,3.544,12.1,-1.4468,3999
sz002093,7.77,22155.4,1.47,13.43,-1.4472,4000
sh688302,32.89,4632.1,102.9,-3.94,-1.4498,4001
sh603124,131.82,77487.0,1.938,-0.1,-1.4521,4002
sz002617,6.68,77622.8,0.78,6.71,-1.4534,4003
sz003036,56.56,51065.2,1.685,4.82,-1.4553,4004
sh600584,68.78,537362.0,0.69,-10.14,-1.4561,4005
sh688080,38.04,3376.5,68.525,2.09,-1.4573,4006
sz001309,394.43,454080.0,0.66,-8.22,-1.4586,4007
sh688190,71.2,5983.0,78.712,-4.16,-1.4613,4008
sh688472,8.32,29146.0,61.119,-16.72,-1.4711,4009
sz000756,13.92,28236.7,4.303,3.49,-1.4763,4010
sz002902,27.86,79925.6,0.58,8.96,-1.4791,4011
sz300811,83.28,101126.4,0.682,5.59,-1.4803,4012
sh688798,56.59,612852.0,0.498,-8.62,-1.4809,4013
sz301526,29.21,450286.8,0.533,-6.2,-1.4896,4014
sh688246,17.22,3859.9,81.539,0.0,-1.4954,4015
sz000938,33.4,496868.2,0.638,-8.32,-1.5005,4016
sz301021,86.15,88989.4,0.861,5.28,-1.5022,4017
sh605168,53.07,41471.2,0.696,13.93,-1.5063,4018
sh603216,23.32,24660.0,1.449,13.26,-1.5086,4019
sz301226,35.39,7977.3,1.931,21.49,-1.5087,4020
sh688775,90.78,39677.3,131.224,-24.79,-1.5127,4021
sz300943,36.07,44026.7,1.102,10.04,-1.514,4022
sh688602,6.9,2719.7,99.98,1.92,-1.5151,4023
sz002050,36.08,144709.6,1.279,-2.01,-1.5152,4024
sh688219,10.37,4234.1,89.847,-1.33,-1.5168,4025
sh688201,7.71,2156.4,90.176,4.9,-1.5212,4026
sz301396,176.85,203917.9,0.905,-2.5,-1.522,4027
sh600448,3.27,19942.0,3.085,9.73,-1.5241,4028
sh688210,28.92,15500.6,40.213,-7.16,-1.5248,4029
sh603008,10.47,7243.4,1.435,24.79,-1.5256,4030
sh688053,39.08,2418.2,85.202,4.32,-1.5261,4031
sz300488,37.51,22610.6,0.842,18.33,-1.5266,4032
sh688016,85.01,9253.4,69.012,-6.42,-1.5281,4033
sz300077,22.3,73198.9,0.699,8.94,-1.529,4034
sh600356,10.64,11072.8,1.468,20.77,-1.53,4035
sh688067,23.95,2393.8,84.896,4.49,-1.5304,4036
sz301393,66.98,19580.1,1.939,13.47,-1.5319,4037
sz300352,3.08,11967.3,0.794,24.7,-1.5336,4038
sz300661,120.55,112636.7,0.907,3.12,-1.5374,4039
sh688085,13.15,3000.5,123.433,-0.3,-1.5375,4040
sz301067,34.61,10899.4,1.391,21.44,-1.5402,4041
sz002222,68.07,143687.5,0.943,0.65,-1.5425,4042
sh603289,10.87,7415.4,1.898,22.69,-1.5431,4043
sz002792,33.05,94202.0,0.79,5.9,-1.5456,4044
sz002475,52.0,469666.0,0.809,-9.06,-1.5457,4045
sz300688,35.61,32122.4,0.495,19.34,-1.5502,4046
sh688217,25.65,2227.5,115.085,3.18,-1.5564,4047
sh688529,15.6,2193.6,144.278,1.63,-1.5565,4048
sh688155,53.9,356956.2,0.578,-3.89,-1.5569,4049
sh601658,5.33,107484.8,0.624,6.6,-1.5592,4050
sh688275,67.64,23416.7,143.428,-20.04,-1.5625,4051
sh603598,18.26,40882.4,1.576,8.63,-1.5649,4052
sh688113,37.9,2411.3,108.428,3.05,-1.5695,4053
sh688590,12.19,7484.6,76.536,-4.77,-1.5695,4054
sh688065,38.34,18486.6,63.527,-11.64,-1.5738,4055
sh688157,19.3,4906.5,69.175,-0.05,-1.5759,4056
sz002205,12.78,4983.1,4.661,20.0,-1.5764,4057
sz300305,7.16,8527.1,3.723,16.8,-1.5818,4058
sh688669,66.92,17412.5,71.883,-11.9,-1.5835,4059
sz301151,21.48,14777.0,0.532,26.35,-1.5855,4060
sh688562,14.43,3943.2,74.284,1.55,-1.5866,4061
sh688658,13.17,18260.6,89.464,-13.92,-1.5883,4062
sz002565,8.78,55269.8,1.93,4.65,-1.5919,4063
sh688356,94.79,55375.8,109.266,-25.54,-1.5955,4064
sh688314,30.76,3060.9,205.792,-3.63,-1.5965,4065
sh688128,22.1,3437.2,80.613,2.31,-1.5966,4066
sz000710,11.01,18251.7,1.411,17.25,-1.5979,4067
sz301234,122.6,22722.6,1.293,15.92,-1.6009,4068
sh600552,18.2,87148.7,1.927,0.61,-1.6039,4069
sh688325,108.83,8305.0,98.574,-7.09,-1.6149,4070
sz300037,70.58,93325.7,0.679,7.94,-1.6173,4071
sz002335,31.85,59266.7,2.204,3.31,-1.6177,4072
sz000700,12.47,56654.1,1.469,6.76,-1.6184,4073
sh603507,26.75,23443.2,1.799,13.4,-1.6211,4074
sh601899,30.01,624708.4,1.112,-13.19,-1.6217,4075
sz002640,3.6,49708.9,2.035,5.57,-1.6221,4076
sh688575,10.28,372922.0,0.655,-4.46,-1.6235,4077
sh688557,21.28,2952.3,78.617,4.21,-1.6236,4078
sz300938,31.4,33221.7,1.148,13.64,-1.6292,4079
sz300623,33.94,64971.8,0.875,9.63,-1.6391,4080
sh688399,27.63,3918.5,132.793,-2.09,-1.6432,4081
sh603819,16.76,13213.3,1.624,19.71,-1.6452,4082
sh688118,20.15,4631.5,82.268,0.0,-1.6471,4083
sh688511,23.06,3716.0,88.193,1.54,-1.6502,4084
sh688221,16.73,24577.6,72.802,-14.34,-1.6557,4085
sh603937,13.55,5782.5,7.578,15.91,-1.6562,4086
sh688218,38.69,347063.2,1.162,-7.64,-1.6627,4087
sh603322,29.12,23781.8,1.626,14.51,-1.6637,4088
sz300476,232.69,695450.3,0.841,-11.54,-1.6692,4089
sz300347,56.81,77070.2,0.55,11.87,-1.6694,4090
sz300244,20.79,50781.2,1.113,10.47,-1.6723,4091
sh600919,12.26,109755.6,1.418,1.57,-1.6731,4092
sh688303,15.83,12802.8,87.466,-9.39,-1.6839,4093
sz300685,20.81,16915.7,2.421,14.91,-1.685,4094
sz002886,25.51,120349.8,0.69,6.29,-1.6881,4095
sz301136,13.3,11590.0,3.082,16.67,-1.6925,4096
sh603373,50.8,7904.1,3.317,19.64,-1.6929,4097
sz300290,7.21,30922.8,0.751,18.39,-1.7085,4098
sh600664,8.14,325720.6,1.235,-6.97,-1.71,4099
sh688375,68.88,19854.6,76.877,-12.14,-1.7113,4100
sz002212,6.93,77222.5,0.756,10.0,-1.7148,4101
sz300909,64.71,24957.9,1.468,15.43,-1.7157,4102
sh601169,5.49,113925.7,0.631,7.86,-1.7222,4103
sz300291,5.78,31430.5,1.359,14.0,-1.726,4104
sh688779,7.44,12308.1,90.981,-8.82,-1.7271,4105
sz002156,61.02,412995.4,0.661,-4.25,-1.7295,4106
sz002988,31.0,22564.6,0.372,26.84,-1.734,4107
sh688717,41.93,23106.6,86.38,-14.15,-1.7341,4108
sh603082,46.74,44764.1,0.755,15.27,-1.736,4109
sh688582,38.78,14350.6,74.052,-8.54,-1.7408,4110
sz002383,8.3,26952.4,1.025,17.73,-1.7435,4111
sz002584,8.79,63353.3,1.742,5.9,-1.7438,4112
sh688386,49.11,15296.4,113.505,-12.27,-1.745,4113
sh688173,13.46,11558.2,76.689,-6.72,-1.7483,4114
sz300058,13.15,374982.9,0.646,-2.95,-1.7504,4115
sz001201,14.66,14102.4,1.67,20.16,-1.7547,4116
sh601949,5.71,53982.8,1.146,10.66,-1.757,4117
sh601857,10.95,135388.8,1.312,1.2,-1.758,4118
sh688316,45.92,7961.2,82.168,-3.69,-1.7586,4119
sz300458,33.41,125451.6,0.765,5.96,-1.7595,4120
sh688349,12.94,10537.0,95.452,-7.37,-1.7602,4121
sh603867,34.97,22753.8,1.415,17.07,-1.761,4122
sh600110,11.89,203621.2,0.678,2.5,-1.7676,4123
sh603466,12.11,101672.0,0.653,9.2,-1.7697,4124
sh688571,8.49,4568.4,161.81,-3.52,-1.7701,4125
sh600330,28.6,292150.9,0.785,-1.89,-1.7705,4126
sh601939,10.98,110693.5,1.2,3.88,-1.7714,4127
sz002354,7.48,236420.4,0.42,4.76,-1.7722,4128
sz300397,12.12,22398.6,3.738,10.08,-1.7724,4129
sh605580,21.89,38224.7,0.594,18.97,-1.7756,4130
sh688697,14.91,12246.0,50.147,-3.74,-1.7771,4131
sh688657,33.95,3321.4,66.269,6.19,-1.779,4132
sz000532,12.87,26369.3,2.013,13.29,-1.7793,4133
sh688272,29.46,3784.9,82.061,3.4,-1.7801,4134
sz002897,65.71,102575.1,0.5,11.28,-1.7847,4135
sh688327,9.89,16715.4,54.501,-7.14,-1.7852,4136
sh688050,38.35,7527.7,101.648,-4.46,-1.7855,4137
sz300862,56.23,122589.6,1.168,3.36,-1.791,4138
sz002935,18.08,9712.4,6.634,13.78,-1.7993,4139
sh603162,13.43,96159.0,0.487,12.29,-1.8032,4140
sz002241,23.94,190063.6,1.067,0.21,-1.8086,4141
sh600743,2.56,12429.3,7.869,10.34,-1.8088,4142
sh601319,8.07,72773.4,0.683,12.4,-1.8102,4143
sz002980,108.11,141760.6,0.718,5.94,-1.8145,4144
sz002975,110.9,133942.4,1.201,2.63,-1.8158,4145
sz002301,8.91,14261.6,3.034,16.32,-1.818,4146
sh688005,23.35,20076.1,82.017,-11.49,-1.8194,4147
sh600108,4.13,136216.1,0.488,9.26,-1.8195,4148
sz300209,36.35,241414.0,0.6,2.45,-1.8198,4149
sh603119,56.42,62186.7,1.411,8.54,-1.8212,4150
sh688084,43.03,7060.9,52.724,1.49,-1.8241,4151
sz300806,53.45,151583.5,0.893,3.81,-1.8245,4152
sh603650,68.68,128420.4,0.683,7.35,-1.825,4153
sh688003,79.3,646438.2,0.619,-6.77,-1.8264,4154
sh688051,25.0,4647.5,97.007,0.81,-1.8273,4155
sh688310,15.75,2699.0,141.161,3.01,-1.8283,4156
sz301218,50.24,66273.8,1.064,10.18,-1.8303,4157
sz301528,73.96,13677.7,0.76,27.21,-1.8305,4158
sh600207,5.16,15182.0,2.917,16.22,-1.8336,4159
sh688391,27.02,2981.0,98.506,4.85,-1.8338,4160
sh600667,19.41,420196.2,0.702,-3.62,-1.8371,4161
sz301210,30.2,13584.5,1.086,24.69,-1.8382,4162
sh600605,30.25,16155.9,3.72,13.89,-1.8395,4163
sh688411,161.01,40304.7,75.522,-17.03,-1.841,4164
sz300418,41.76,291055.4,0.517,2.13,-1.8448,4165
sz300689,66.87,23502.6,0.893,21.21,-1.8467,4166
sh688733,29.15,13612.4,84.525,-7.78,-1.8503,4167
sh688539,24.85,5238.7,77.232,1.72,-1.8541,4168
sh688369,19.57,6412.6,85.583,-0.86,-1.8583,4169
sh688015,16.96,2133.9,111.133,7.34,-1.8616,4170
sh688419,52.08,16226.0,54.507,-5.98,-1.8624,4171
sz300599,13.69,11541.9,2.945,19.04,-1.8663,4172
sh688282,54.9,3707.1,154.44,-0.15,-1.8664,4173
sh688560,12.8,3267.1,103.12,4.07,-1.8686,4174
sz002623,19.05,15261.7,2.054,19.21,-1.8698,4175
sh601318,53.25,351514.0,0.848,-3.01,-1.8713,4176
sh601328,7.56,122655.6,0.822,6.93,-1.8726,4177
sh601288,6.87,201301.5,0.973,1.18,-1.8786,4178
sh688038,19.3,3138.7,100.373,4.78,-1.8809,4179
sh688550,38.06,10497.0,70.149,-3.65,-1.8809,4180
sh688211,33.12,2348.7,129.511,5.61,-1.8875,4181
sh688083,51.96,9097.3,57.936,-0.82,-1.8876,4182
sh688788,29.04,8372.7,84.08,-2.84,-1.8877,4183
sh688062,26.47,17877.2,98.415,-10.97,-1.8906,4184
sh688687,18.29,4189.1,142.618,-0.38,-1.8919,4185
sz300497,18.58,76179.1,1.202,8.72,-1.8946,4186
sz002025,71.35,85792.9,0.542,13.6,-1.8952,4187
sh688013,25.22,3036.8,170.533,1.29,-1.8958,4188
sz000547,14.56,79482.8,2.246,3.7,-1.8994,4189
sh688006,20.72,15639.5,65.835,-6.62,-1.8995,4190
sz002679,11.58,21599.5,1.372,19.38,-1.9,4191
sh603989,31.15,119539.1,0.61,9.76,-1.9047,4192
sz002821,178.3,157919.9,0.88,4.49,-1.9073,4193
sz000731,7.94,18814.9,0.596,27.04,-1.9132,4194
sh603803,12.34,25642.0,3.886,10.18,-1.9144,4195
sh688063,40.51,17675.4,79.735,-9.01,-1.9148,4196
sh688307,47.21,15550.0,62.477,-5.99,-1.9157,4197
sz002141,6.76,112849.8,0.865,7.81,-1.9159,4198
sh605366,9.22,20844.2,3.312,13.41,-1.9255,4199
sz000739,25.3,34737.1,1.032,17.46,-1.9273,4200
sh688455,17.7,4154.2,61.805,6.37,-1.9281,4201
sh688363,34.7,7414.8,113.53,-3.48,-1.9309,4202
sh688353,79.86,28367.8,63.876,-11.51,-1.931,4203
sz300426,7.85,20901.0,0.708,25.0,-1.932,4204
sz000988,102.9,484521.9,0.542,-1.91,-1.9326,4205
sh600048,5.56,120013.2,0.88,7.34,-1.9352,4206
sh688522,18.4,5964.5,96.15,-0.16,-1.9369,4207
sh688599,10.89,31803.9,69.928,-13.16,-1.9383,4208
sh688475,27.99,9738.0,76.808,-2.95,-1.9407,4209
sh688091,39.95,10473.3,132.295,-7.63,-1.9455,4210
sh600519,1237.0,317406.4,1.279,-4.28,-1.9461,4211
sh688439,38.16,198406.5,1.494,-1.11,-1.9469,4212
sh603955,25.74,6587.0,1.628,29.61,-1.9506,4213
sh601566,9.67,31451.0,1.57,15.53,-1.9534,4214
sh688208,25.6,506620.9,0.449,-0.66,-1.9537,4215
sh603588,17.22,80195.4,0.947,10.74,-1.9564,4216
sz300223,140.31,284888.0,0.855,-0.12,-1.9593,4217
sz002564,5.28,20187.5,2.224,17.07,-1.9596,4218
sz300153,26.69,41481.6,0.634,19.85,-1.9604,4219
sh688778,42.15,25723.9,60.017,-9.76,-1.9644,4220
sh688153,26.5,8639.7,75.769,-1.45,-1.9663,4221
sh688058,25.25,3097.3,60.298,9.78,-1.974,4222
sh688109,72.29,4920.8,124.562,0.14,-1.9778,4223
sh688683,31.86,3771.2,79.148,6.02,-1.9815,4224
sh688484,33.67,23776.0,75.084,-10.5,-1.9831,4225
sh688556,7.85,15480.0,58.992,-4.73,-1.9844,4226
sh605006,15.85,111765.5,0.545,12.17,-1.9874,4227
sh603938,48.03,135110.6,0.884,6.83,-1.9883,4228
sh688787,89.9,16997.4,56.954,-5.25,-1.9914,4229
sh688722,14.58,3564.7,91.523,5.58,-1.9921,4230
sh600360,11.67,66912.4,1.325,10.3,-1.9921,4231
sh688172,45.26,64322.4,61.091,-17.98,-1.9946,4232
sh688585,136.2,43932.5,64.199,-14.81,-1.9973,4233
sz002328,8.75,72406.7,0.859,12.9,-1.9994,4234
sz002388,7.76,29065.7,1.629,16.52,-1.9999,4235
sh688709,25.41,8661.3,87.119,-2.08,-2.0043,4236
sz002789,14.05,4724.0,0.824,38.42,-2.0084,4237
sz301217,112.3,357792.4,0.896,-1.95,-2.0135,4238
sh601975,4.47,98328.2,0.629,12.59,-2.0148,4239
sh688011,66.36,19042.4,169.144,-14.16,-2.0155,4240
sh601138,61.0,566215.4,0.723,-4.48,-2.0208,4241
sz002134,26.31,43873.4,1.052,16.26,-2.0223,4242
sh600616,5.11,17077.6,2.667,18.01,-2.0257,4243
sh688367,30.9,4651.4,105.048,2.49,-2.0261,4244
sz000670,7.93,41972.5,1.816,12.64,-2.0278,4245
sz300951,90.72,42313.8,0.629,20.53,-2.0301,4246
sh688277,15.29,6955.2,111.558,-1.61,-2.0308,4247
sz300917,31.45,46519.6,1.373,13.83,-2.0309,4248
sz301061,42.05,16605.4,1.16,24.59,-2.0338,4249
sh688187,44.4,14919.0,102.469,-7.88,-2.0402,4250
sz300990,104.53,92289.5,0.534,14.7,-2.0409,4251
sh688299,13.37,5814.1,80.416,2.61,-2.0413,4252
sh688671,26.29,3071.4,117.224,5.67,-2.0421,4253
sh688718,15.13,2627.4,99.322,8.46,-2.0521,4254
sh688178,30.11,3759.8,114.22,4.19,-2.0582,4255
sh688288,19.9,3049.5,130.948,5.12,-2.0612,4256
sh688125,124.52,10712.3,71.617,-1.87,-2.0653,4257
sh603618,36.35,424426.8,0.384,3.53,-2.0749,4258
sz002174,14.01,61002.3,0.788,16.07,-2.0814,4259
sh688523,39.52,11361.0,109.254,-5.32,-2.0871,4260
sh600036,40.69,263292.4,0.775,2.8,-2.0871,4261
sz002008,89.09,433813.9,0.702,-1.01,-2.0899,4262
sh600900,28.36,247438.8,1.085,0.93,-2.0924,4263
